Dot Point Measurements

Generated: Tuesday 26 October 2021 08:30:35

Filename	Frame	Time (HMS)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	BROAD	MORPHOLOGY	TYPE	FieldOfView	Relief	CODE			Radius %
IO227.jpg	      0		777	1348													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			43.2
IO227.jpg	      0		809	1811													Sponges	Small mixed		Open		10000000			89.5
IO227.jpg	      0		719	972													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			13.4
IO227.jpg	      0		950	533													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			40.9
IO227.jpg	      0		1009	188													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			76.1
IO227.jpg	      0		698	494													Open Water			Open					45.8
IO227.jpg	      0		705	374													Open Water			Open					57.3
IO227.jpg	      0		879	1015													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			9.9
IO227.jpg	      0		963	376													Unknown			Open					56.6
IO227.jpg	      0		729	1909													Sponges	Small mixed		Open		10000000			100.0
IO227.jpg	      0		1008	143													Open Water			Open					80.6
IO227.jpg	      0		679	227													Open Water			Open					72.2
IO227.jpg	      0		922	656													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			28.2
IO227.jpg	      0		896	1657													Unknown			Limited					74.1
IO227.jpg	      0		926	1678													Unknown			Limited					76.5
IO227.jpg	      0		873	677													Unknown			Open					25.2
IO227.jpg	      0		993	1661													Unknown			Limited					75.8
IO227.jpg	      0		799	1319													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			40.0
IO227.jpg	      0		578	1332													Open Water			Open					49.1
IO227.jpg	      0		956	117													Open Water			Open					82.2
IO228.jpg	      0		549	1626													Open Water			Open					77.6
IO228.jpg	      0		782	1110													Unknown			Limited					3.0
IO228.jpg	      0		766	784													Consolidated	Rock	Turf mat	Open		82001002			41.7
IO228.jpg	      0		800	858													Macroalgae	Erect fine branching	Red	Open		90300910			31.7
IO228.jpg	      0		1044	1236													Bryozoa			Open		20000000			37.3
IO228.jpg	      0		1036	875													Sponges	Small mixed		Open		10000000			43.0
IO228.jpg	      0		922	603													Consolidated	Rock	Turf mat	Open		82001002			67.4
IO228.jpg	      0		970	930													Bryozoa			Open		20000000			31.5
IO228.jpg	      0		717	1661													Unknown			Open					75.6
IO228.jpg	      0		547	777													Unknown			Open					54.0
IO228.jpg	      0		859	1092													Consolidated	Rock	Turf mat	Open		82001002			7.8
IO228.jpg	      0		697	891													Sponges	Erect forms		Open		10000912			30.5
IO228.jpg	      0		816	427													Consolidated	Rock	Turf mat	Open		82001002			88.8
IO228.jpg	      0		721	1847													Sponges	Massive forms		Open		10000903			100.0
IO228.jpg	      0		759	937													Sponges	Erect forms		Open		10000912			21.8
IO228.jpg	      0		626	969													Sponges	Erect forms		Open		10000912			28.7
IO228.jpg	      0		855	734													Macroalgae	Erect fine branching	Red	Open		90300910			48.6
IO228.jpg	      0		761	1135													Unknown			Limited					7.3
IO228.jpg	      0		802	1782													Sponges	Massive forms		Open		10000903			90.8
IO228.jpg	      0		974	1662													Bryozoa			Open		20000000			78.4
IO229.jpg	      0		716	1910													Unknown			Open					89.4
IO229.jpg	      0		929	1163													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			10.7
IO229.jpg	      0		810	1364													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			29.9
IO229.jpg	      0		728	168													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			100.0
IO229.jpg	      0		873	748													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			36.8
IO229.jpg	      0		838	1711													Unknown			Limited					66.7
IO229.jpg	      0		1042	1034													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			20.4
IO229.jpg	      0		614	823													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			39.1
IO229.jpg	      0		570	567													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			64.3
IO229.jpg	      0		559	752													Open Water			Open					48.7
IO229.jpg	      0		915	377													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			76.8
IO229.jpg	      0		993	1886													Unknown			Limited					86.6
IO229.jpg	      0		770	650													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			48.2
IO229.jpg	      0		1035	1127													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			19.0
IO229.jpg	      0		927	1352													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			29.0
IO229.jpg	      0		1065	1788													Consolidated	Rock	Turf mat	Open		82001002			78.1
IO229.jpg	      0		984	1788													Unknown			Limited					76.1
IO229.jpg	      0		882	567													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			56.2
IO229.jpg	      0		1014	606													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			54.5
IO229.jpg	      0		967	1423													Consolidated	Rock	Turf mat	Open		82001002			37.5
IO235.jpg	      0		625	650													Sponges	Massive forms		Open		10000903			39.1
IO235.jpg	      0		1036	665													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			39.9
IO235.jpg	      0		837	1880													Unknown			Open					86.2
IO235.jpg	      0		1069	1307													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			39.2
IO235.jpg	      0		638	1599													Consolidated	Rock	Turf mat	Open		82001002			60.9
IO235.jpg	      0		555	622													Unknown			Open					44.9
IO235.jpg	      0		569	1660													Sponges	Massive forms		Open		10000903			68.7
IO235.jpg	      0		958	162													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			83.7
IO235.jpg	      0		600	269													Unknown			Open					74.9
IO235.jpg	      0		836	446													Macroalgae	Erect course branching	Brown	Open		80300904			54.6
IO235.jpg	      0		1064	1164													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			29.6
IO235.jpg	      0		545	1902													Consolidated	Rock	Turf mat	Open		82001002			92.1
IO235.jpg	      0		1053	1560													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			59.7
IO235.jpg	      0		1023	6													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
IO235.jpg	      0		628	468													Sponges	Erect forms		Open		10000912			55.4
IO235.jpg	      0		942	1426													Macroalgae	Erect course branching	Brown	Open		80300904			43.6
IO235.jpg	      0		934	1187													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			21.8
IO235.jpg	      0		626	1053													Sponges	Erect forms		Open		10000912			18.8
IO235.jpg	      0		954	1809													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			80.5
IO235.jpg	      0		705	209													Unknown			Open					78.5
IO236.jpg	      0		582	319													Macroalgae	Erect fine branching	Green	Open		80300909			40.0
IO236.jpg	      0		857	1884													Consolidated	Rock	Turf mat	Open		82001002			100.0
IO236.jpg	      0		641	1108													Macroalgae	Erect course branching	Brown	Open		80300904			35.0
IO236.jpg	      0		816	380													Consolidated	Rock	Turf mat	Open		82001002			30.6
IO236.jpg	      0		762	911													Consolidated	Rock	Turf mat	Open		82001002			15.7
IO236.jpg	      0		979	27													Consolidated	Rock	Turf mat	Open		82001002			63.2
IO236.jpg	      0		708	1086													Sponges	Massive forms		Open		10000903			31.5
IO236.jpg	      0		714	407													Sponges	Massive forms		Open		10000903			28.9
IO236.jpg	      0		823	844													Macroalgae	Laminate		Open		80300918			10.1
IO236.jpg	      0		932	233													Consolidated	Rock	Turf mat	Open		82001002			45.0
IO236.jpg	      0		800	719													Consolidated	Rock	Turf mat	Open		82001002			1.5
IO236.jpg	      0		592	347													Consolidated	Rock	Turf mat	Open		82001002			37.5
IO236.jpg	      0		833	1272													Consolidated	Rock	Turf mat	Open		82001002			47.0
IO236.jpg	      0		782	176													Macroalgae	Erect fine branching	Red	Open		90300910			48.2
IO236.jpg	      0		697	435													Sponges	Massive forms		Open		10000903			26.9
IO236.jpg	      0		894	1126													Consolidated	Rock	Turf mat	Open		82001002			35.3
IO236.jpg	      0		591	1523													Macroalgae	Erect course branching	Green	Open		80300905			70.6
IO236.jpg	      0		948	687													Sponges	Small mixed		Open		10000000			14.3
IO236.jpg	      0		869	869													Sponges	Hollow forms		Open		10000909			13.7
IO236.jpg	      0		960	286													Consolidated	Rock	Turf mat	Open		82001002			41.4
IO237.jpg	      0		807	601													Open Water			Open					50.0
IO237.jpg	      0		678	1872													Open Water			Open					83.5
IO237.jpg	      0		796	672													Open Water			Open					42.7
IO237.jpg	      0		777	1519													Open Water			Open					45.7
IO237.jpg	      0		992	374													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			75.4
IO237.jpg	      0		929	1309													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			25.7
IO237.jpg	      0		951	1299													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			25.8
IO237.jpg	      0		634	1213													Open Water			Open					24.5
IO237.jpg	      0		868	119													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
IO237.jpg	      0		624	1187													Open Water			Open					24.0
IO237.jpg	      0		927	1555													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			50.2
IO237.jpg	      0		934	1648													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			59.8
IO237.jpg	      0		614	146													Open Water			Open					99.8
IO237.jpg	      0		666	647													Open Water			Open					48.3
IO237.jpg	      0		984	1212													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			20.8
IO237.jpg	      0		993	1194													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			20.5
IO237.jpg	      0		931	1168													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			13.7
IO237.jpg	      0		964	1057													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			14.0
IO237.jpg	      0		573	1407													Open Water			Open					43.1
IO237.jpg	      0		971	1437													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			39.7
IO239.jpg	      0		663	787													Open Water			Open					29.0
IO239.jpg	      0		793	1112													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			8.6
IO239.jpg	      0		1043	765													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			33.3
IO239.jpg	      0		666	966													Open Water			Open					17.4
IO239.jpg	      0		865	733													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			29.5
IO239.jpg	      0		823	793													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			23.4
IO239.jpg	      0		959	372													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			65.6
IO239.jpg	      0		1040	1839													Unknown			Limited					81.2
IO239.jpg	      0		949	1910													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			86.3
IO239.jpg	      0		943	771													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			27.8
IO239.jpg	      0		1069	369													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			68.8
IO239.jpg	      0		1019	25													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
IO239.jpg	      0		765	634													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			39.5
IO239.jpg	      0		827	1102													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			6.7
IO239.jpg	      0		825	1577													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			53.1
IO239.jpg	      0		746	1913													Open Water			Open					86.2
IO239.jpg	      0		605	1381													Open Water			Open					40.4
IO239.jpg	      0		554	1115													Open Water			Open					28.1
IO239.jpg	      0		814	661													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			36.4
IO239.jpg	      0		644	1836													Open Water			Open					80.4
IO241.jpg	      0		753	107													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			95.5
IO241.jpg	      0		771	496													Unknown			Open					52.3
IO241.jpg	      0		1016	1796													Consolidated	Rock	Turf mat	Open		82001002			95.1
IO241.jpg	      0		1075	975													Unknown			Limited					29.5
IO241.jpg	      0		557	1302													Open Water			Open					46.8
IO241.jpg	      0		792	1564													Unknown			Limited					66.6
IO241.jpg	      0		704	831													Open Water			Open					19.0
IO241.jpg	      0		1008	671													Consolidated	Rock	Turf mat	Open		82001002			39.5
IO241.jpg	      0		776	1788													Unknown			Limited					91.4
IO241.jpg	      0		1017	1272													Sponges	Small mixed		Open		10000000			41.1
IO241.jpg	      0		557	1260													Open Water			Open					43.1
IO241.jpg	      0		1002	753													Consolidated	Rock	Turf mat	Open		82001002			31.8
IO241.jpg	      0		657	594													Open Water			Open					44.6
IO241.jpg	      0		630	1614													Unknown			Limited					74.8
IO241.jpg	      0		574	776													Open Water			Open					33.5
IO241.jpg	      0		939	987													Sponges	Small mixed		Open		10000000			14.5
IO241.jpg	      0		942	463													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			57.7
IO241.jpg	      0		694	186													Open Water			Open					87.5
IO241.jpg	      0		712	70													Open Water			Open					100.0
IO241.jpg	      0		1015	1797													Consolidated	Rock	Turf mat	Open		82001002			95.2
IO244.jpg	      0		890	1108													Consolidated	Rock	Turf mat			82001002			21.7
IO244.jpg	      0		752	1334													Unknown			Limited					44.7
IO244.jpg	      0		723	879													Consolidated	Rock	Turf mat			82001002			11.0
IO244.jpg	      0		601	692													Consolidated	Rock	Turf mat			82001002			36.4
IO244.jpg	      0		784	1007													Macroalgae	Erect course branching	Brown	Open		80300904			7.0
IO244.jpg	      0		972	354													Macroalgae	Erect course branching	Brown	Open		80300904			70.9
IO244.jpg	      0		909	1804													Unknown			Limited					99.3
IO244.jpg	      0		781	101													Macroalgae	Erect course branching	Brown	Open		80300904			96.9
IO244.jpg	      0		767	854													Consolidated	Rock	Turf mat			82001002			10.9
IO244.jpg	      0		898	1026													Consolidated	Rock	No biota			82001002			15.2
IO244.jpg	      0		612	1130													Macroalgae	Filamentous and filiform		Open		80300930			29.6
IO244.jpg	      0		877	601													Macroalgae	Laminate		Open		80300918			40.7
IO244.jpg	      0		734	1517													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			65.8
IO244.jpg	      0		595	1640													Macroalgae	Erect course branching	Brown	Open		80300904			82.7
IO244.jpg	      0		914	1375													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			51.2
IO244.jpg	      0		760	279													Macroalgae	Erect course branching	Brown	Open		80300904			76.5
IO244.jpg	      0		876	77													Unconsolidated	Pebble	gravel (pebble 10-64mm)	Open		82001012			100.0
IO244.jpg	      0		779	1380													Unknown			Limited					49.8
IO244.jpg	      0		912	171													Macroalgae	Erect course branching	Brown	Open		80300904			89.9
IO244.jpg	      0		714	1586													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			73.9
IO245.jpg	      0		550	977													Open Water			Facing Up					29.2
IO245.jpg	      0		906	1079													Open Water			Facing Up					24.7
IO245.jpg	      0		1069	1341													Open Water			Facing Up					57.8
IO245.jpg	      0		674	444													Open Water			Facing Up					48.4
IO245.jpg	      0		783	540													Open Water			Facing Up					36.2
IO245.jpg	      0		698	172													Open Water			Facing Up					76.6
IO245.jpg	      0		1056	350													Open Water			Facing Up					62.9
IO245.jpg	      0		791	1804													Open Water			Facing Up					100.0
IO245.jpg	      0		1074	1469													Open Water			Facing Up					70.3
IO245.jpg	      0		925	332													Open Water			Facing Up					60.1
IO245.jpg	      0		779	724													Open Water			Facing Up					16.5
IO245.jpg	      0		607	1623													Open Water			Facing Up					83.2
IO245.jpg	      0		660	971													Open Water			Facing Up					18.4
IO245.jpg	      0		829	1013													Open Water			Facing Up					15.1
IO245.jpg	      0		875	742													Open Water			Facing Up					16.4
IO245.jpg	      0		586	1601													Open Water			Facing Up					81.5
IO245.jpg	      0		860	538													Open Water			Facing Up					36.8
IO245.jpg	      0		929	539													Open Water			Facing Up					38.7
IO245.jpg	      0		832	464													Open Water			Facing Up					44.4
IO245.jpg	      0		546	784													Open Water			Facing Up					29.2
IO253.jpg	      0		1021	1235													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			25.0
IO253.jpg	      0		653	1493													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			46.4
IO253.jpg	      0		561	478													Sponges	Massive forms		Open		10000903			65.7
IO253.jpg	      0		1045	1555													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			53.2
IO253.jpg	      0		930	171													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			91.0
IO253.jpg	      0		826	77													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
IO253.jpg	      0		970	1849													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			79.7
IO253.jpg	      0		585	1505													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			50.6
IO253.jpg	      0		615	1579													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			55.8
IO253.jpg	      0		902	1552													Unknown			Limited					49.0
IO253.jpg	      0		883	1526													Unknown			Limited					46.1
IO253.jpg	      0		862	1813													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			74.9
IO253.jpg	      0		767	368													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			71.0
IO253.jpg	      0		1056	509													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			60.7
IO253.jpg	      0		942	414													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			66.9
IO253.jpg	      0		902	1517													Unknown			Limited					45.5
IO253.jpg	      0		1076	1339													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			36.3
IO253.jpg	      0		613	610													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			51.4
IO253.jpg	      0		656	1180													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			21.2
IO253.jpg	      0		849	625													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			44.8
IO254.jpg	      0		780	1299													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			14.3
IO254.jpg	      0		800	1085													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			14.7
IO254.jpg	      0		841	1492													Hydroids			Open		11001000			32.6
IO254.jpg	      0		1028	607													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			68.8
IO254.jpg	      0		869	1098													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			11.4
IO254.jpg	      0		653	1636													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			53.9
IO254.jpg	      0		800	1867													Unknown			Limited					74.7
IO254.jpg	      0		1069	329													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
IO254.jpg	      0		1035	1626													Bryozoa			Open		20000000			51.3
IO254.jpg	      0		966	895													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			36.0
IO254.jpg	      0		900	1312													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			13.1
IO254.jpg	      0		709	851													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			42.6
IO254.jpg	      0		948	1009													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			23.4
IO254.jpg	      0		859	1813													Unknown			Limited					68.3
IO254.jpg	      0		946	1815													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			69.2
IO254.jpg	      0		638	1844													Hydroids			Open		11001000			76.1
IO254.jpg	      0		1062	659													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			64.5
IO254.jpg	      0		801	1020													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			21.2
IO254.jpg	      0		764	639													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			63.7
IO254.jpg	      0		775	1117													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			13.5
IO258.jpg	      0		792	1253													Unknown			Facing Up					55.7
IO258.jpg	      0		706	1490													Open Water			Facing Up					84.4
IO258.jpg	      0		770	774													Open Water			Facing Up					16.1
IO258.jpg	      0		536	337													Open Water			Facing Up					68.2
IO258.jpg	      0		735	482													Open Water			Facing Up					48.0
IO258.jpg	      0		751	1509													Open Water			Facing Up					87.4
IO258.jpg	      0		892	1085													Open Water			Facing Up					42.9
IO258.jpg	      0		611	1490													Open Water			Facing Up					84.6
IO258.jpg	      0		583	609													Open Water			Facing Up					32.6
IO258.jpg	      0		803	581													Open Water			Facing Up					38.4
IO258.jpg	      0		481	225													Open Water			Facing Up					84.3
IO258.jpg	      0		747	502													Open Water			Facing Up					45.6
IO258.jpg	      0		604	1017													Open Water			Facing Up					24.1
IO258.jpg	      0		674	77													Open Water			Facing Up					100.0
IO258.jpg	      0		584	1284													Open Water			Facing Up					58.5
IO258.jpg	      0		577	617													Open Water			Facing Up					31.9
IO258.jpg	      0		750	1541													Open Water			Facing Up					91.5
IO258.jpg	      0		576	953													Open Water			Facing Up					18.7
IO258.jpg	      0		530	810													Open Water			Facing Up					18.6
IO258.jpg	      0		667	236													Open Water			Facing Up					79.2
IO259.jpg	      0		654	1037													Open Water			Open					13.9
IO259.jpg	      0		774	264													Unknown			Open					76.1
IO259.jpg	      0		936	366													Macroalgae	Filamentous and filiform		Open		80300930			67.5
IO259.jpg	      0		949	1714													Consolidated	Rock	Turf mat			82001002			69.1
IO259.jpg	      0		589	861													Open Water			Open					26.5
IO259.jpg	      0		643	1752													Sponges	Small mixed		Open		10000000			72.6
IO259.jpg	      0		558	1298													Open Water			Open					35.0
IO259.jpg	      0		858	1539													Consolidated	Rock	Turf mat			82001002			50.4
IO259.jpg	      0		902	1181													Consolidated	Rock	Turf mat	Open		82001002			18.1
IO259.jpg	      0		787	1399													Unknown			Limited					36.2
IO259.jpg	      0		942	643													Sponges	Small mixed		Open		10000000			41.3
IO259.jpg	      0		872	427													Sponges	Small mixed		Open		10000000			60.5
IO259.jpg	      0		821	1209													Macroalgae	Filamentous and filiform		Open		80300930			17.6
IO259.jpg	      0		1026	1879													Macroalgae	Filamentous and filiform		Open		80300930			86.7
IO259.jpg	      0		578	1247													Open Water			Open					30.0
IO259.jpg	      0		900	1459													Consolidated	Rock	Turf mat			82001002			43.4
IO259.jpg	      0		1057	57													Macroalgae	Filamentous and filiform		Open		80300930			100.0
IO259.jpg	      0		806	1600													Unknown			Limited					56.0
IO259.jpg	      0		637	596													Open Water			Open					45.9
IO259.jpg	      0		587	140													Open Water			Open					90.7
IO260.jpg	      0		718	403													Unknown			Open					78.2
IO260.jpg	      0		657	880													Unknown			Open					27.5
IO260.jpg	      0		976	401													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			79.9
IO260.jpg	      0		757	1249													Sponges	Massive forms		Open		10000903			26.2
IO260.jpg	      0		819	408													Sponges	Massive forms		Open		10000903			76.7
IO260.jpg	      0		1001	273													Macroalgae	Erect course branching	Green	Open		80300905			95.7
IO260.jpg	      0		791	1563													Consolidated	Rock	Turf mat	Open		82001002			63.4
IO260.jpg	      0		1001	1788													Sponges	Erect forms		Open		10000912			93.2
IO260.jpg	      0		896	1653													Macroalgae	Erect fine branching	Red	Open		90300910			74.7
IO260.jpg	      0		864	1724													Consolidated	Rock	Turf mat			82001002			83.0
IO260.jpg	      0		645	1508													Unknown			Limited					60.4
IO260.jpg	      0		708	249													Unknown			Open					96.8
IO260.jpg	      0		690	1857													Unknown			Limited					100.0
IO260.jpg	      0		571	682													Open Water			Open					52.7
IO260.jpg	      0		1062	1682													Sponges	Massive forms		Open		10000903			83.2
IO260.jpg	      0		657	983													Sponges	Massive forms		Open		10000903			20.7
IO260.jpg	      0		890	557													Macroalgae	Erect fine branching	Red	Open		90300910			59.3
IO260.jpg	      0		552	1794													Sponges	Small mixed		Open		10000000			96.7
IO260.jpg	      0		1016	688													Consolidated	Rock	Turf mat			82001002			49.0
IO260.jpg	      0		1072	473													Consolidated	Rock	Turf mat	Open		82001002			75.3
IO261.jpg	      0		831	1033													Open Water			Open					17.7
IO261.jpg	      0		904	439													Sponges	Erect forms		Open		10000912			52.9
IO261.jpg	      0		837	1034													Open Water			Open					18.0
IO261.jpg	      0		718	1085													Open Water			Open					24.7
IO261.jpg	      0		714	507													Open Water			Open					44.4
IO261.jpg	      0		885	947													Open Water			Open					12.8
IO261.jpg	      0		887	1183													Unknown			Limited					36.0
IO261.jpg	      0		810	1125													Unknown			Limited					27.8
IO261.jpg	      0		1057	1181													Unknown			Limited					45.6
IO261.jpg	      0		626	1075													Open Water			Open					29.3
IO261.jpg	      0		653	1560													Open Water			Open					79.5
IO261.jpg	      0		595	685													Open Water			Open					32.4
IO261.jpg	      0		1035	576													Sponges	Erect forms		Open		10000912			45.0
IO261.jpg	      0		799	717													Open Water			Open					19.2
IO261.jpg	      0		732	98													Open Water			Open					90.9
IO261.jpg	      0		547	1693													Open Water			Open					97.4
IO261.jpg	      0		861	1750													Open Water			Open					100.0
IO261.jpg	      0		897	305													Unknown			Open					67.8
IO261.jpg	      0		822	30													Open Water			Open					98.5
IO261.jpg	      0		666	662													Open Water			Open					29.5
IO262.jpg	      0		865	1638													Macroalgae	Erect fine branching	Red	Open		90300910			59.5
IO262.jpg	      0		1058	1170													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			28.2
IO262.jpg	      0		704	1703													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			66.2
IO262.jpg	      0		737	1144													Macroalgae	Erect fine branching	Red	Open		90300910			12.5
IO262.jpg	      0		637	1652													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			62.7
IO262.jpg	      0		759	1369													Unknown			Limited					33.0
IO262.jpg	      0		746	1327													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			29.2
IO262.jpg	      0		653	576													Macroalgae	Erect fine branching	Red	Open		90300910			47.5
IO262.jpg	      0		902	326													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			70.4
IO262.jpg	      0		779	352													Macroalgae	Erect fine branching	Red	Open		90300910			67.2
IO262.jpg	      0		884	497													Macroalgae	Erect fine branching	Red	Open		90300910			53.5
IO262.jpg	      0		815	1292													Unknown			Limited					25.2
IO262.jpg	      0		670	565													Macroalgae	Erect fine branching	Red	Open		90300910			48.1
IO262.jpg	      0		954	1007													Consolidated	Rock	Turf mat	Open		82001002			15.1
IO262.jpg	      0		735	1590													Macroalgae	Erect fine branching	Red	Open		90300910			54.9
IO262.jpg	      0		989	1680													Unknown			Limited					65.9
IO262.jpg	      0		837	857													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			17.9
IO262.jpg	      0		679	1411													Consolidated	Cobbles	Veneer	Open		82001004			38.9
IO262.jpg	      0		832	539													Macroalgae	Erect fine branching	Red	Open		90300910			48.8
IO262.jpg	      0		835	18													Macroalgae	Erect fine branching	Red	Open		90300910			100.0
IO263.jpg	      0		939	1085													Consolidated	Rock	Turf mat	Open		82001002			13.1
IO263.jpg	      0		1059	1181													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			25.6
IO263.jpg	      0		744	1851													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			81.2
IO263.jpg	      0		1030	1418													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			38.4
IO263.jpg	      0		754	1875													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			83.8
IO263.jpg	      0		744	1356													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			26.7
IO263.jpg	      0		980	373													Consolidated	Rock	Turf mat	Open		82001002			88.0
IO263.jpg	      0		735	1086													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			12.9
IO263.jpg	      0		916	1314													Unknown			Limited					21.8
IO263.jpg	      0		884	1659													Unknown			Limited					59.1
IO263.jpg	      0		704	618													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			60.7
IO263.jpg	      0		980	1318													Unknown			Limited					26.0
IO263.jpg	      0		928	519													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			70.8
IO263.jpg	      0		560	860													Open Water			Open					44.3
IO263.jpg	      0		840	923													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			24.3
IO263.jpg	      0		669	980													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			26.1
