OpCode	PointIndex	Filename	Frame	Time	PeriodTime	ImageCol	ImageRow	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Period	Attribute9	Attribute10
NCB629	18	NCB629_L24.avi	8771	5.84733	1.03333	726.68354	737.41282	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing	NA	Analysis	NA	NA
NCB629	19	NCB629_L24.avi	9210	6.14	1.326	764.35443	594.06074	Acanthuridae	Acanthurus	grammoptilus	37437002	1	AD	Passing	NA	Analysis	NA	NA
NCB629	20	NCB629_L24.avi	9210	6.14	1.326	1336.70886	579.48256	Acanthuridae	Acanthurus	grammoptilus	37437002	1	AD	Passing	NA	Analysis	NA	NA
NCB629	21	NCB629_L24.avi	9611	6.40733	1.59333	1847.08861	421.55231	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing	NA	Analysis	NA	NA
NCB629	22	NCB629_L24.avi	9672	6.448	1.634	120.3038	767.78403	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB629	23	NCB629_L24.avi	10142	6.76133	1.94733	1760.81013	274.55568	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing	NA	Analysis	NA	NA
NCB629	24	NCB629_L24.avi	10801	7.20067	2.38667	1695.18987	886.83915	Chaetodontidae	Heniochus	acuminatus	37365011	1	AD	Passing	NA	Analysis	NA	NA
NCB629	25	NCB629_L24.avi	10864	7.24267	2.42867	1775.39241	860.11249	Chaetodontidae	Heniochus	acuminatus	37365011	1	AD	Passing	NA	Analysis	NA	NA
NCB629	26	NCB629_L24.avi	10864	7.24267	2.42867	1291.74684	805.44432	Chaetodontidae	Heniochus	acuminatus	37365011	1	AD	Passing	NA	Analysis	NA	NA
NCB629	27	NCB629_L24.avi	11199	7.466	2.652	1359.79747	951.2261	Mullidae	Parupeneus	spilurus	37355015	1	AD	Passing	NA	Analysis	NA	NA
NCB629	28	NCB629_L24.avi	11547	7.698	2.884	1612.55696	857.68279	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing	NA	Analysis	NA	NA
NCB629	29	NCB629_L24.avi	11547	7.698	2.884	1811.8481	922.06974	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing	NA	Analysis	NA	NA
NCB629	30	NCB629_L24.avi	12254	8.16933	3.35533	1808.20253	766.56918	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Passing	NA	Analysis	NA	NA
NCB629	31	NCB629_L24.avi	13067	8.71133	3.89733	1707.34177	710.68616	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	32	NCB629_L24.avi	13426	8.95067	4.13667	778.93671	783.57705	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Passing	NA	Analysis	NA	NA
NCB629	33	NCB629_L24.avi	13727	9.15133	4.33733	1548.1519	776.28796	Scaridae	Chlorurus	capistratoides	37386041	1	AD	Passing	NA	Analysis	NA	NA
NCB629	34	NCB629_L24.avi	13876	9.25067	4.43667	1872.60759	847.964	Scaridae	Chlorurus	capistratoides	37386041	1	AD	Passing	NA	Analysis	NA	NA
NCB629	35	NCB629_L24.avi	14051	9.36733	4.55333	328.10127	710.68616	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	36	NCB629_L24.avi	14051	9.36733	4.55333	1305.11392	731.33858	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	37	NCB629_L24.avi	14163	9.442	4.628	313.51899	690.03375	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	38	NCB629_L24.avi	14163	9.442	4.628	500.65823	664.52193	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	39	NCB629_L24.avi	14163	9.442	4.628	1651.44304	772.64342	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	40	NCB629_L24.avi	14293	9.52867	4.71467	1854.37975	885.6243	Scaridae	Chlorurus	capistratoides	37386041	1	AD	Passing	NA	Analysis	NA	NA
NCB629	41	NCB629_L24.avi	14467	9.64467	4.83067	1758.37975	817.5928	Scaridae	Chlorurus	capistratoides	37386041	1	AD	Passing	NA	Analysis	NA	NA
NCB629	42	NCB629_L24.avi	14766	9.844	5.03	458.12658	443.41957	Lethrinidae	Lethrinus	olivaceus	37351004	1	AD	Passing	NA	Analysis	NA	NA
NCB629	43	NCB629_L24.avi	15485	10.32333	5.50933	799.59494	839.46007	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Passing	NA	Analysis	NA	NA
NCB629	44	NCB629_L24.avi	15694	10.46267	5.64867	1713.41772	530.88864	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	45	NCB629_L24.avi	15694	10.46267	5.64867	1407.18987	414.26322	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	46	NCB629_L24.avi	15694	10.46267	5.64867	905.31646	563.68954	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	47	NCB629_L24.avi	15694	10.46267	5.64867	235.74684	535.74803	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	48	NCB629_L24.avi	15778	10.51867	5.70467	81.41772	636.58043	Acanthuridae	Naso	lituratus	37437029	1	AD	Passing	NA	Analysis	NA	NA
NCB629	49	NCB629_L24.avi	15983	10.65533	5.84133	834.83544	595.27559	Acanthuridae	Naso	lituratus	37437029	1	AD	Passing	NA	Analysis	NA	NA
NCB629	50	NCB629_L24.avi	16408	10.93867	6.12467	1003.74684	778.71766	Scaridae	Chlorurus	microrhinos	37386020	1	AD	Passing	NA	Analysis	NA	NA
NCB629	51	NCB629_L24.avi	16600	11.06667	6.25267	234.53165	839.46007	Scaridae	Chlorurus	capistratoides	37386041	1	AD	Passing	NA	Analysis	NA	NA
NCB629	52	NCB629_L24.avi	16871	11.24733	6.43333	1465.51899	681.52981	Scaridae	Chlorurus	bleekeri	37386011	1	AD	Passing	NA	Analysis	NA	NA
NCB629	53	NCB629_L24.avi	17643	11.762	6.948	283.13924	860.11249	Pomacanthidae	Apolemichthys	trimaculatus	37365016	1	AD	Passing	NA	Analysis	NA	NA
NCB629	54	NCB629_L24.avi	17831	11.88733	7.07333	1587.03797	794.51069	Labridae	Bodianus	bilunulatus	37384054	1	AD	Passing	NA	Analysis	NA	NA
NCB629	55	NCB629_L24.avi	17919	11.946	7.132	1731.64557	1058.13273	Pomacanthidae	Apolemichthys	trimaculatus	37365016	1	AD	Passing	NA	Analysis	NA	NA
NCB629	56	NCB629_L24.avi	17919	11.946	7.132	556.55696	872.26097	Pomacanthidae	Apolemichthys	trimaculatus	37365016	1	AD	Passing	NA	Analysis	NA	NA
NCB629	57	NCB629_L24.avi	18428	12.28533	7.47133	1803.34177	72.89089	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB629	58	NCB629_L24.avi	18441	12.294	7.48	131.24051	586.77165	Scaridae	Scarus	sp3	NA	1	AD	Passing	NA	Analysis	NA	NA
NCB629	59	NCB629_L24.avi	18491	12.32733	7.51333	1038.98734	144.56693	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB629	60	NCB629_L24.avi	18491	12.32733	7.51333	958.78481	303.71204	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB629	61	NCB629_L24.avi	18491	12.32733	7.51333	864	334.08324	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB629	62	NCB629_L24.avi	18491	12.32733	7.51333	738.83544	366.88414	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB629	63	NCB629_L24.avi	19398	12.932	8.118	967.29114	777.50281	Zanclidae	Zanclus	cornutus	37437001	1	AD	Passing	NA	Analysis	NA	NA
NCB629	64	NCB629_L24.avi	19737	13.158	8.344	1635.64557	849.17885	Zanclidae	Zanclus	cornutus	37437001	1	AD	Passing	NA	Analysis	NA	NA
NCB629	65	NCB629_L24.avi	19737	13.158	8.344	1689.11392	839.46007	Zanclidae	Zanclus	cornutus	37437001	1	AD	Passing	NA	Analysis	NA	NA
NCB629	66	NCB629_L24.avi	19916	13.27733	8.46333	812.96203	1072.71091	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	67	NCB629_L24.avi	19916	13.27733	8.46333	641.62025	971.87852	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	68	NCB629_L24.avi	19916	13.27733	8.46333	176.20253	898.98763	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	69	NCB629_L24.avi	19916	13.27733	8.46333	791.08861	826.09674	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	70	NCB629_L24.avi	19916	13.27733	8.46333	646.48101	811.51856	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	71	NCB629_L24.avi	19916	13.27733	8.46333	676.86076	743.48706	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	72	NCB629_L24.avi	19916	13.27733	8.46333	662.27848	733.76828	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	73	NCB629_L24.avi	19916	13.27733	8.46333	641.62025	732.55343	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	74	NCB629_L24.avi	19916	13.27733	8.46333	611.24051	771.42857	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	75	NCB629_L24.avi	19916	13.27733	8.46333	560.20253	783.57705	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	76	NCB629_L24.avi	19916	13.27733	8.46333	540.75949	787.2216	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	77	NCB629_L24.avi	19916	13.27733	8.46333	500.65823	838.24522	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	78	NCB629_L24.avi	19916	13.27733	8.46333	388.86076	855.25309	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	79	NCB629_L24.avi	19916	13.27733	8.46333	380.35443	834.60067	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	80	NCB629_L24.avi	19916	13.27733	8.46333	420.4557	799.37008	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	81	NCB629_L24.avi	19916	13.27733	8.46333	527.39241	766.56918	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	82	NCB629_L24.avi	19916	13.27733	8.46333	499.44304	747.13161	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	83	NCB629_L24.avi	19916	13.27733	8.46333	478.78481	692.46344	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	84	NCB629_L24.avi	19916	13.27733	8.46333	534.68354	725.26434	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	85	NCB629_L24.avi	19916	13.27733	8.46333	419.24051	690.03375	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	86	NCB629_L24.avi	19916	13.27733	8.46333	385.21519	721.6198	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	87	NCB629_L24.avi	19916	13.27733	8.46333	170.12658	742.27222	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	88	NCB629_L24.avi	19916	13.27733	8.46333	144.60759	703.39708	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	89	NCB629_L24.avi	19916	13.27733	8.46333	119.08861	719.1901	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	90	NCB629_L24.avi	19916	13.27733	8.46333	81.41772	686.3892	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	91	NCB629_L24.avi	19916	13.27733	8.46333	34.02532	721.6198	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	92	NCB629_L24.avi	19916	13.27733	8.46333	8.50633	691.24859	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB629	93	NCB629_L24.avi	21546	14.364	9.55	1752.3038	628.07649	Carcharhinidae	Carcharhinus	amblyrhynchos	37018030	1	AD	Passing	NA	Analysis	NA	NA
NCB629	94	NCB629_L24.avi	21780	14.52	9.706	1131.34177	711.90101	Acanthuridae	Naso	lituratus	37437029	1	AD	Passing	NA	Analysis	NA	NA
NCB629	95	NCB629_L24.avi	22410	14.94	10.126	1693.97468	753.20585	Scaridae	Scarus	chameleon	37386012	1	AD	Passing	NA	Analysis	NA	NA
NCB629	96	NCB629_L24.avi	23161	15.44067	10.62667	541.97468	768.99888	Acanthuridae	Acanthurus	xanthopterus	37437020	1	AD	Passing	NA	Analysis	NA	NA
NCB629	97	NCB629_L24.avi	23660	15.77333	10.95933	359.6962	427.62655	Acanthuridae	Naso	brevirostris	37437026	1	AD	Passing	NA	Analysis	NA	NA
NCB629	98	NCB629_L24.avi	23771	15.84733	11.03333	1825.21519	427.62655	Acanthuridae	Acanthurus	mata	37437011	1	AD	Passing	NA	Analysis	NA	NA
NCB629	99	NCB629_L24.avi	23908	15.93867	11.12467	1413.26582	366.88414	Acanthuridae	Acanthurus	mata	37437011	1	AD	Passing	NA	Analysis	NA	NA
NCB629	100	NCB629_L24.avi	23987	15.99133	11.17733	1369.51899	647.51406	Acanthuridae	Naso	brevirostris	37437026	1	AD	Passing	NA	Analysis	NA	NA
NCB629	101	NCB629_L24.avi	23987	15.99133	11.17733	1125.26582	685.17435	Acanthuridae	Naso	brevirostris	37437026	1	AD	Passing	NA	Analysis	NA	NA
NCB629	102	NCB629_L24.avi	24034	16.02267	11.20867	1583.39241	788.43645	Acanthuridae	Naso	hexacanthus	37437028	1	AD	Passing	NA	Analysis	NA	NA
NCB629	103	NCB629_L24.avi	24227	16.15133	11.33733	1623.49367	657.23285	Acanthuridae	Naso	lituratus	37437029	1	AD	Passing	NA	Analysis	NA	NA
NCB629	104	NCB629_L24.avi	24227	16.15133	11.33733	174.98734	543.03712	Acanthuridae	Naso	lituratus	37437029	1	AD	Passing	NA	Analysis	NA	NA
NCB629	105	NCB629_L24.avi	24227	16.15133	11.33733	352.40506	496.87289	Acanthuridae	Naso	lituratus	37437029	1	AD	Passing	NA	Analysis	NA	NA
NCB629	106	NCB629_L24.avi	24467	16.31133	11.49733	1382.88608	971.87852	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing	NA	Analysis	NA	NA
NCB629	107	NCB629_L24.avi	24467	16.31133	11.49733	1210.32911	875.90551	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing	NA	Analysis	NA	NA
NCB629	108	NCB629_L24.avi	24467	16.31133	11.49733	933.26582	958.51519	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing	NA	Analysis	NA	NA
NCB629	109	NCB629_L24.avi	24554	16.36933	11.55533	1878.68354	796.94038	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing	NA	Analysis	NA	NA
NCB629	110	NCB629_L24.avi	24554	16.36933	11.55533	1317.26582	952.44094	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing	NA	Analysis	NA	NA
NCB629	111	NCB629_L24.avi	24554	16.36933	11.55533	166.48101	736.19798	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing	NA	Analysis	NA	NA
NCB629	112	NCB629_L24.avi	24554	16.36933	11.55533	488.50633	804.22947	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing	NA	Analysis	NA	NA
NCB629	113	NCB629_L24.avi	24702	16.468	11.654	270.98734	700.96738	Scaridae	Scarus	sp3	NA	1	AD	Passing	NA	Analysis	NA	NA
NCB629	114	NCB629_L24.avi	24864	16.576	11.762	1194.53165	905.06187	Scaridae	Scarus	sp3	NA	1	AD	Passing	NA	Analysis	NA	NA
NCB629	115	NCB629_L24.avi	25000	16.66667	11.85267	470.27848	724.04949	Zanclidae	Zanclus	cornutus	37437001	1	AD	Passing	NA	Analysis	NA	NA
NCB629	116	NCB629_L24.avi	25000	16.66667	11.85267	523.74684	857.68279	Zanclidae	Zanclus	cornutus	37437001	1	AD	Passing	NA	Analysis	NA	NA
NCB629	117	NCB629_L24.avi	25375	16.91667	12.10267	1827.64557	926.92913	Scaridae	Scarus	sp3	NA	1	AD	Passing	NA	Analysis	NA	NA
NCB629	118	NCB629_L24.avi	25375	16.91667	12.10267	464.20253	660.87739	Scaridae	Scarus	sp3	NA	1	AD	Passing	NA	Analysis	NA	NA
NCB629	119	NCB629_L24.avi	25442	16.96133	12.14733	1672.1012700000001	909.92126	Zanclidae	Zanclus	cornutus	37437001	1	AD	Passing	NA	Analysis	NA	NA
NCB629	120	NCB629_L24.avi	25442	16.96133	12.14733	1200.60759	900.20247	Zanclidae	Zanclus	cornutus	37437001	1	AD	Passing	NA	Analysis	NA	NA
NCB629	121	NCB629_L24.avi	25442	16.96133	12.14733	377.92405	864.97188	Zanclidae	Zanclus	cornutus	37437001	1	AD	Passing	NA	Analysis	NA	NA
NCB629	122	NCB629_L24.avi	25481	16.98733	12.17333	403.44304	721.6198	Scaridae	Chlorurus	microrhinos	37386020	1	AD	Passing	NA	Analysis	NA	NA
NCB629	123	NCB629_L24.avi	25572	17.048	12.234	489.72152	527.24409	Acanthuridae	Acanthurus	grammoptilus	37437002	1	AD	Passing	NA	Analysis	NA	NA
NCB629	124	NCB629_L24.avi	25572	17.048	12.234	569.92405	687.60405	Acanthuridae	Acanthurus	grammoptilus	37437002	1	AD	Passing	NA	Analysis	NA	NA
NCB629	125	NCB629_L24.avi	27060	18.04	13.226	1482.53165	710.68616	Serranidae	Variola	louti	37311166	1	AD	Passing	NA	Analysis	NA	NA
NCB629	126	NCB629_L24.avi	28495	18.99667	14.18267	243.03797	569.76378	Serranidae	Epinephelus	bilobatus	37311062	1	AD	Passing	NA	Analysis	NA	NA
NCB629	127	NCB629_L24.avi	30029	20.01933	15.20533	1885.97468	760.49494	Siganidae	Siganus	argenteus	37438007	1	AD	Passing	NA	Analysis	NA	NA
NCB629	128	NCB629_L24.avi	30059	20.03933	15.22533	1577.31646	787.2216	Acanthuridae	Acanthurus	nigricauda	37437013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	129	NCB629_L24.avi	30316	20.21067	15.39667	802.02532	515.09561	Siganidae	Siganus	argenteus	37438007	1	AD	Passing	NA	Analysis	NA	NA
NCB629	130	NCB629_L24.avi	30316	20.21067	15.39667	1538.43038	796.94038	Siganidae	Siganus	argenteus	37438007	1	AD	Passing	NA	Analysis	NA	NA
NCB629	131	NCB629_L24.avi	30451	20.30067	15.48667	951.49367	935.43307	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Feeding	NA	Analysis	NA	NA
NCB629	132	NCB629_L24.avi	30977	20.65133	15.83733	1819.13924	792.08099	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	133	NCB629_L24.avi	30977	20.65133	15.83733	1587.03797	809.08886	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	134	NCB629_L24.avi	30977	20.65133	15.83733	1381.67089	891.69854	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	135	NCB629_L24.avi	30977	20.65133	15.83733	567.49367	874.69066	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	136	NCB629_L24.avi	30977	20.65133	15.83733	393.72152	895.34308	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	137	NCB629_L24.avi	31124	20.74933	15.93533	719.39241	750.77615	Labridae	Bodianus	bilunulatus	37384054	1	AD	Passing	NA	Analysis	NA	NA
NCB629	138	NCB629_L24.avi	31124	20.74933	15.93533	1837.36709	845.53431	Labridae	Bodianus	bilunulatus	37384054	1	AD	Passing	NA	Analysis	NA	NA
NCB629	139	NCB629_L24.avi	31334	20.88933	16.07533	1424.20253	832.17098	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	140	NCB629_L24.avi	31334	20.88933	16.07533	1584.60759	852.8234	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	141	NCB629_L24.avi	31334	20.88933	16.07533	1284.4557	647.51406	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	142	NCB629_L24.avi	31334	20.88933	16.07533	1004.96203	681.52981	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	143	NCB629_L24.avi	31334	20.88933	16.07533	882.22785	744.70191	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	144	NCB629_L24.avi	31334	20.88933	16.07533	182.27848	856.46794	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	145	NCB629_L24.avi	31396	20.93067	16.11667	1777.82278	674.24072	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	146	NCB629_L24.avi	31396	20.93067	16.11667	1864.1012700000001	800.58493	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	147	NCB629_L24.avi	31396	20.93067	16.11667	1610.12658	866.18673	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	148	NCB629_L24.avi	31396	20.93067	16.11667	1370.73418	760.49494	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	149	NCB629_L24.avi	31396	20.93067	16.11667	1257.72152	889.26884	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	150	NCB629_L24.avi	31396	20.93067	16.11667	879.79747	613.49831	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	151	NCB629_L24.avi	31396	20.93067	16.11667	543.18987	762.92463	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	152	NCB629_L24.avi	31396	20.93067	16.11667	211.44304	822.45219	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	153	NCB629_L24.avi	31396	20.93067	16.11667	893.16456	760.49494	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB629	154	NCB629_L24.avi	31556	21.03733	16.22333	500.65823	903.84702	Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	AD	Passing	NA	Analysis	NA	NA
NCB629	155	NCB629_L24.avi	31655	21.10333	16.28933	345.11392	770.21372	Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	AD	Passing	NA	Analysis	NA	NA
NCB629	156	NCB629_L24.avi	31813	21.20867	16.39467	52.25316	44.94938	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB629	157	NCB629_L24.avi	31813	21.20867	16.39467	179.8481	61.95726	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB629	158	NCB629_L24.avi	31813	21.20867	16.39467	227.24051	9.71879	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB629	159	NCB629_L24.avi	31813	21.20867	16.39467	354.83544	88.68391	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB629	160	NCB629_L24.avi	31813	21.20867	16.39467	413.16456	86.25422	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB629	161	NCB629_L24.avi	31813	21.20867	16.39467	415.59494	60.74241	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB629	162	NCB629_L24.avi	31813	21.20867	16.39467	221.16456	105.69179	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB629	163	NCB629_L24.avi	31813	21.20867	16.39467	223.59494	150.64117	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB629	164	NCB629_L24.avi	31813	21.20867	16.39467	219.94937	187.08661	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB629	165	NCB629_L24.avi	31813	21.20867	16.39467	297.72152	217.45782	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB629	166	NCB629_L24.avi	31813	21.20867	16.39467	246.68354	295.2081	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB629	167	NCB629_L24.avi	31813	21.20867	16.39467	443.5443	276.98538	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB629	168	NCB629_L24.avi	31813	21.20867	16.39467	465.41772	262.4072	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB629	169	NCB629_L24.avi	31813	21.20867	16.39467	541.97468	275.77053	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB629	170	NCB629_L24.avi	31813	21.20867	16.39467	370.63291	229.6063	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB629	171	NCB629_L24.avi	31813	21.20867	16.39467	403.44304	201.66479	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB629	172	NCB629_L24.avi	31813	21.20867	16.39467	539.5443	131.2036	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB629	173	NCB629_L24.avi	31813	21.20867	16.39467	464.20253	110.55118	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB629	174	NCB629_L24.avi	31813	21.20867	16.39467	623.39241	111.76603	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB629	175	NCB629_L24.avi	31813	21.20867	16.39467	665.92405	125.12936	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB629	176	NCB629_L24.avi	31813	21.20867	16.39467	709.67089	178.58268	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
