Sample,Family,Genus,Species,Count,Others,Comment,Cams,Filename,Time_MaxN(mins),sp_Code,TapeReader,Has_Fed,CampaignID
WP_054,Parascylliidae,Parascyllium,ferrugineum,1,NA,NA,54,20210522_WP_054_Rig9_9L (2).MP4,25.3437,37013005,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_054,Scyliorhinidae,Cephaloscyllium,laticeps,1,NA,NA,54,20210522_WP_054_Rig9_9L (2).MP4,26.7784,37015001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_054,Serranidae,Caesioperca,spp.,7,NA,NA,54,20210522_WP_054_Rig9_9L (2).MP4,18.8727,NA,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_054,Sparidae,Chrysophrys,auratus,16,NA,NA,54,20210522_WP_054_Rig9_9L (4).MP4,56.2239,37353001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_054,Triakidae,Mustelus,antarcticus,1,NA,NA,54,20210522_WP_054_Rig9_9L (3).MP4,32.8017,37017001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_054,Trygonorrhinidae,Trygonorrhina,dumerilii,1,NA,NA,54,20210522_WP_054_Rig9_9L (2).MP4,16.8207,37027011,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_060,Cheilodactylidae,Nemadactylus,macropterus,2,NA,Lights,60,20210524_WP_060_Rig3_3L (4).MP4,52.9924,37377003,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_060,Gerreidae,Parequula,melbournensis,5,NA,Lights,60,20210524_WP_060_Rig3_3L (2).MP4,20.8909,37349001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_060,Monacanthidae,Meuschenia,freycineti,1,NA,Lights,60,20210524_WP_060_Rig3_3L (4).MP4,58.1587,37465036,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_060,Monacanthidae,Meuschenia,scaber,1,NA,Lights,60,20210524_WP_060_Rig3_3L (3).MP4,36.9808,37465005,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_060,Monacanthidae,Thamnaconus,degeni,4,NA,Lights,60,20210524_WP_060_Rig3_3L (3).MP4,44.3493,37465037,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_060,Neosebastidae,Neosebastes,scorpaenoides,3,NA,Lights,60,20210524_WP_060_Rig3_3L (3).MP4,40.8914,37287005,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_060,Scyliorhinidae,Cephaloscyllium,laticeps,2,NA,Lights,60,20210524_WP_060_Rig3_3L (3).MP4,46.3257,37015001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_060,Triakidae,Mustelus,antarcticus,1,NA,Lights,60,20210524_WP_060_Rig3_3L (3).MP4,48.2004,37017001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_062,Dasyatidae,Bathytoshia,brevicaudata,1,NA,Lights,62,20210523_WP_062_Rig9_9L (4).MP4,49.3465,37035001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_062,Gerreidae,Parequula,melbournensis,5,NA,Lights,62,20210523_WP_062_Rig9_9L (2).MP4,27.4513,37349001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_062,Scyliorhinidae,Cephaloscyllium,laticeps,1,NA,Lights,62,20210523_WP_062_Rig9_9L (3).MP4,41.9391,37015001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_062,Sparidae,Chrysophrys,auratus,6,NA,Lights,62,20210523_WP_062_Rig9_9L (4).MP4,59.2347,37353001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_065,Carangidae,Pseudocaranx,spp.,1,NA,"Lights, jellyfish",65,20210523_WP_065_Rig2_2L (3).MP4,39.3121,NA,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_065,Diogenidae,Diogenidae,spp.,3,NA,"Lights, jellyfish",65,20210523_WP_065_Rig2_2L (4).MP4,57.5497,NA,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_065,Platycephalidae,Platycephalus,bassensis,6,NA,"Lights, jellyfish",65,20210523_WP_065_Rig2_2L (4).MP4,50.9882,37296003,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_065,Pristiophoridae,Pristiophorus,nudipinnis,1,NA,"Lights, jellyfish",65,20210523_WP_065_Rig2_2L (2).MP4,14.3271,37023001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_065,Rajidae,Spiniraja,whitleyi,1,NA,"Lights, jellyfish",65,20210523_WP_065_Rig2_2L (2).MP4,21.5354,37031006,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_065,Scyliorhinidae,Cephaloscyllium,laticeps,1,NA,"Lights, jellyfish",65,20210523_WP_065_Rig2_2L (2).MP4,18.058,37015001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_065,Triakidae,Mustelus,antarcticus,2,NA,"Lights, jellyfish",65,20210523_WP_065_Rig2_2L (3).MP4,40.3625,37017001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_065,Trygonorrhinidae,Trygonorrhina,dumerilii,1,NA,"Lights, jellyfish",65,20210523_WP_065_Rig2_2L (3).MP4,30.0645,37027011,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_066,Cheilodactylidae,Nemadactylus,macropterus,1,NA,Lights,66,20210525_WP_066_Rig1_1L (1).MP4,3.1159,37377003,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_066,Cidaridae,Phyllacanthus,parvispinus,4,NA,Lights,66,20210525_WP_066_Rig1_1L (2).MP4,24.2854,25202015,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_066,Diogenidae,Diogenidae,spp.,2,NA,Lights,66,20210525_WP_066_Rig1_1L (1).MP4,2.4997,NA,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_066,Gerreidae,Parequula,melbournensis,1,NA,Lights,66,20210525_WP_066_Rig1_1L (1).MP4,1.6861,37349001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_066,Labridae,Notolabrus,tetricus,2,NA,Lights,66,20210525_WP_066_Rig1_1L (1).MP4,5.7758,37384003,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_066,Labridae,Pseudolabrus,rubicundus,3,NA,Lights,66,20210525_WP_066_Rig1_1L (1).MP4,4.1063,37384023,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_066,Monacanthidae,Meuschenia,freycineti,1,NA,Lights,66,20210525_WP_066_Rig1_1L (2).MP4,17.1861,37465036,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_066,Monacanthidae,Meuschenia,scaber,2,NA,Lights,66,20210525_WP_066_Rig1_1L (2).MP4,26.3852,37465005,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_066,Moridae,Pseudophycis,spp.,1,NA,Lights,66,20210525_WP_066_Rig1_1L (3).MP4,34.9538,NA,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_066,Mullidae,Upeneichthys,vlamingii,1,NA,Lights,66,20210525_WP_066_Rig1_1L (3).MP4,35.139,37355029,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_066,Neosebastidae,Neosebastes,scorpaenoides,2,NA,Lights,66,20210525_WP_066_Rig1_1L (2).MP4,25.5422,37287005,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_066,Otariidae,Arctocephalus,pusillus,1,NA,Lights,66,20210525_WP_066_Rig1_1L (3).MP4,39.4272,41131003,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_066,Scorpaenidae,Scorpaena,papillosa,2,NA,Lights,66,20210525_WP_066_Rig1_1L (1).MP4,8.2149,37287008,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_066,Scyliorhinidae,Cephaloscyllium,laticeps,2,NA,Lights,66,20210525_WP_066_Rig1_1L (2).MP4,27.3607,37015001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_066,Serranidae,Caesioperca,spp.,71,NA,Lights,66,20210525_WP_066_Rig1_1L (1).MP4,9.5712,NA,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_066,Urolophidae,Urolophus,cruciatus,1,NA,Lights,66,20210525_WP_066_Rig1_1L (2).MP4,17.7183,37038002,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_068,Cheilodactylidae,Cheilodactylus,nigripes,2,NA,NA,68,20210521_WP_068_Rig8_8L (1).MP4,6.9759,37377001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_068,Dinolestidae,Dinolestes,lewini,1,NA,NA,68,20210521_WP_068_Rig8_8L (3).MP4,36.2685,37327002,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_068,Enoplosidae,Enoplosus,armatus,2,NA,NA,68,20210521_WP_068_Rig8_8L (3).MP4,33.8077,37366001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_068,Heterodontidae,Heterodontus,portusjacksoni,1,NA,NA,68,20210521_WP_068_Rig8_8L (3).MP4,33.9534,37007001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_068,Labridae,Notolabrus,tetricus,6,NA,NA,68,20210521_WP_068_Rig8_8L (3).MP4,44.4778,37384003,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_068,Labridae,Ophthalmolepis,lineolatus,5,NA,NA,68,20210521_WP_068_Rig8_8L (2).MP4,27.1277,37384040,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_068,Labridae,Pictilabrus,laticlavius,1,NA,NA,68,20210521_WP_068_Rig8_8L (2).MP4,19.0685,37384020,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_068,Labridae,Pseudolabrus,rubicundus,2,NA,NA,68,20210521_WP_068_Rig8_8L (1).MP4,9.3577,37384023,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_068,Monacanthidae,Meuschenia,scaber,1,NA,NA,68,20210521_WP_068_Rig8_8L (2).MP4,17.2283,37465005,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_068,Odacidae,Heteroscarus,acroptilus,1,NA,NA,68,20210521_WP_068_Rig8_8L (2).MP4,14.4227,37385010,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_068,Odacidae,Olisthops,cyanomelas,1,NA,NA,68,20210521_WP_068_Rig8_8L (1).MP4,3.0836,37385001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_068,Odacidae,Siphonognathus,spp.,1,NA,NA,68,20210521_WP_068_Rig8_8L (1).MP4,10.2986,NA,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_068,Scyliorhinidae,Cephaloscyllium,laticeps,1,NA,NA,68,20210521_WP_068_Rig8_8L (3).MP4,37.9796,37015001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_068,Serranidae,Caesioperca,spp.,5,NA,NA,68,20210521_WP_068_Rig8_8L (3).MP4,37.7288,NA,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_069,Cheilodactylidae,Nemadactylus,macropterus,2,NA,Lights,69,20210525_WP_069_Rig8_8L (4).MP4,53.4868,37377003,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_069,Cyttidae,Cyttus,australis,1,NA,Lights,69,20210525_WP_069_Rig8_8L (3).MP4,34.4589,37264002,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_069,Gerreidae,Parequula,melbournensis,1,NA,Lights,69,20210525_WP_069_Rig8_8L (1).MP4,1.5693,37349001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_069,Labridae,Notolabrus,tetricus,2,NA,Lights,69,20210525_WP_069_Rig8_8L (2).MP4,13.6536,37384003,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_069,Labridae,Pseudolabrus,rubicundus,1,NA,Lights,69,20210525_WP_069_Rig8_8L (1).MP4,3.558,37384023,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_069,Monacanthidae,Meuschenia,freycineti,6,NA,Lights,69,20210525_WP_069_Rig8_8L (3).MP4,40.2591,37465036,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_069,Monacanthidae,Meuschenia,scaber,2,NA,Lights,69,20210525_WP_069_Rig8_8L (2).MP4,21.7462,37465005,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_069,Moridae,Pseudophycis,spp.,3,NA,Lights,69,20210525_WP_069_Rig8_8L (1).MP4,7.6805,NA,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_069,Neosebastidae,Neosebastes,scorpaenoides,1,NA,Lights,69,20210525_WP_069_Rig8_8L (3).MP4,31.5304,37287005,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_069,Pempherididae,Pempheris,multiradiata,4,NA,Lights,69,20210525_WP_069_Rig8_8L (1).MP4,0.2525,37357001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_069,Scorpaenidae,Scorpaena,papillosa,1,NA,Lights,69,20210525_WP_069_Rig8_8L (1).MP4,6.2229,37287008,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_069,Scorpididae,Scorpis,lineolata,2,NA,Lights,69,20210525_WP_069_Rig8_8L (2).MP4,16.8952,37361009,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_069,Scyliorhinidae,Cephaloscyllium,laticeps,1,NA,Lights,69,20210525_WP_069_Rig8_8L (2).MP4,23.0202,37015001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_069,Serranidae,Caesioperca,spp.,55,NA,Lights,69,20210525_WP_069_Rig8_8L (2).MP4,19.9983,NA,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_069,Serranidae,Hypoplectrodes,nigroruber,1,NA,Lights,69,20210525_WP_069_Rig8_8L (1).MP4,8.2872,37311037,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_070,Cheilodactylidae,Cheilodactylus,spectabilis,1,NA,Lights,70,20210525_WP_070_Rig8_8L (1).MP4,3.603,37377006,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_070,Cheilodactylidae,Nemadactylus,macropterus,6,NA,Lights,70,20210525_WP_070_Rig8_8L (2).MP4,24.7291,37377003,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_070,Cheilodactylidae,Nemadactylus,valenciennesi,1,NA,Lights,70,20210525_WP_070_Rig8_8L (2).MP4,25.9748,37377004,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_070,Dinolestidae,Dinolestes,lewini,14,NA,Lights,70,20210525_WP_070_Rig8_8L (4).MP4,56.5476,37327002,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_070,Enoplosidae,Enoplosus,armatus,2,NA,Lights,70,20210525_WP_070_Rig8_8L (1).MP4,4.1592,37366001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_070,Labridae,Notolabrus,fucicola,2,NA,Lights,70,20210525_WP_070_Rig8_8L (3).MP4,36.3463,37384021,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_070,Labridae,Notolabrus,tetricus,3,NA,Lights,70,20210525_WP_070_Rig8_8L (3).MP4,38.3706,37384003,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_070,Labridae,Ophthalmolepis,lineolatus,1,NA,Lights,70,20210525_WP_070_Rig8_8L (2).MP4,13.4534,37384040,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_070,Labridae,Pseudolabrus,rubicundus,2,NA,Lights,70,20210525_WP_070_Rig8_8L (1).MP4,9.0835,37384023,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_070,Monacanthidae,Eubalichthys,gunnii,1,NA,Lights,70,20210525_WP_070_Rig8_8L (1).MP4,5.7635,37465034,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_070,Monacanthidae,Meuschenia,freycineti,3,NA,Lights,70,20210525_WP_070_Rig8_8L (3).MP4,32.8623,37465036,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_070,Monacanthidae,Meuschenia,scaber,2,NA,Lights,70,20210525_WP_070_Rig8_8L (2).MP4,30.4065,37465005,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_070,Monacanthidae,Meuschenia,venusta,1,NA,Lights,70,20210525_WP_070_Rig8_8L (2).MP4,26.908,37465060,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_070,Moridae,Pseudophycis,spp.,6,NA,Lights,70,20210525_WP_070_Rig8_8L (2).MP4,30.0217,NA,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_070,Pentacerotidae,Pentaceropsis,recurvirostris,1,NA,Lights,70,20210525_WP_070_Rig8_8L (4).MP4,55.2296,37367003,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_070,Scyliorhinidae,Cephaloscyllium,laticeps,1,NA,Lights,70,20210525_WP_070_Rig8_8L (2).MP4,25.8125,37015001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_070,Serranidae,Caesioperca,spp.,115,NA,Lights,70,20210525_WP_070_Rig8_8L (1).MP4,2.998,NA,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_077,Cheilodactylidae,Cheilodactylus,nigripes,1,NA,Lights,77,20210525_WP_077_Rig9_9L (3).MP4,45.2636,37377001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_077,Cheilodactylidae,Nemadactylus,macropterus,4,NA,Lights,77,20210525_WP_077_Rig9_9L (3).MP4,48.6219,37377003,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_077,Labridae,Notolabrus,tetricus,4,NA,Lights,77,20210525_WP_077_Rig9_9L (3).MP4,42.1699,37384003,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_077,Labridae,Pseudolabrus,rubicundus,2,NA,Lights,77,20210525_WP_077_Rig9_9L (2).MP4,19.4628,37384023,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_077,Monacanthidae,Meuschenia,freycineti,1,NA,Lights,77,20210525_WP_077_Rig9_9L (1).MP4,3.6642,37465036,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_077,Moridae,Pseudophycis,spp.,1,NA,Lights,77,20210525_WP_077_Rig9_9L (1).MP4,11.9447,NA,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_077,Scorpididae,Scorpis,aequipinnis,1,NA,Lights,77,20210525_WP_077_Rig9_9L (2).MP4,25.4621,37361004,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_077,Scyliorhinidae,Cephaloscyllium,laticeps,2,NA,Lights,77,20210525_WP_077_Rig9_9L (3).MP4,42.6938,37015001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_077,Serranidae,Caesioperca,spp.,70,NA,Lights,77,20210525_WP_077_Rig9_9L (2).MP4,28.5791,NA,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_078,Aulopidae,Latropiscis,purpurissatus,1,NA,Lights,78,20210523_WP_078_Rig1_1L (1).MP4,1.3536,37117001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_078,Cheilodactylidae,Nemadactylus,macropterus,24,NA,Lights,78,20210523_WP_078_Rig1_1L (2).MP4,22.597,37377003,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_078,Labridae,Notolabrus,tetricus,4,NA,Lights,78,20210523_WP_078_Rig1_1L (1).MP4,7.9463,37384003,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_078,Labridae,Pseudolabrus,rubicundus,5,NA,Lights,78,20210523_WP_078_Rig1_1L (2).MP4,24.2476,37384023,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_078,Monacanthidae,Meuschenia,freycineti,1,NA,Lights,78,20210523_WP_078_Rig1_1L (1).MP4,10.1896,37465036,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_078,Monacanthidae,Meuschenia,scaber,1,NA,Lights,78,20210523_WP_078_Rig1_1L (1).MP4,4.3321,37465005,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_078,Moridae,Pseudophycis,spp.,5,NA,Lights,78,20210523_WP_078_Rig1_1L (1).MP4,8.8755,NA,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_078,Neosebastidae,Neosebastes,scorpaenoides,1,NA,Lights,78,20210523_WP_078_Rig1_1L (1).MP4,1.3336,37287005,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_078,Scyliorhinidae,Cephaloscyllium,laticeps,1,NA,Lights,78,20210523_WP_078_Rig1_1L (3).MP4,41.3474,37015001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_078,Sebastidae,Helicolenus,percoides,2,NA,Lights,78,20210523_WP_078_Rig1_1L (2).MP4,17.0565,37287811,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_078,Serranidae,Caesioperca,spp.,25,NA,Lights,78,20210523_WP_078_Rig1_1L (1).MP4,1.2468,NA,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_079,Aplodactylidae,Aplodactylus,arctidens,1,NA,NA,79,20210522_WP_079_Rig9_9L (1).MP4,0.4004,37376001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_079,Aulopidae,Latropiscis,purpurissatus,1,NA,NA,79,20210522_WP_079_Rig9_9L (1).MP4,11.6494,37117001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_079,Cheilodactylidae,Cheilodactylus,nigripes,1,NA,NA,79,20210522_WP_079_Rig9_9L (1).MP4,0.1991,37377001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_079,Cheilodactylidae,Nemadactylus,macropterus,3,NA,NA,79,20210522_WP_079_Rig9_9L (3).MP4,39.8687,37377003,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_079,Dinolestidae,Dinolestes,lewini,4,NA,NA,79,20210522_WP_079_Rig9_9L (1).MP4,15.1329,37327002,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_079,Enoplosidae,Enoplosus,armatus,2,NA,NA,79,20210522_WP_079_Rig9_9L (2).MP4,21.7445,37366001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_079,Heterodontidae,Heterodontus,portusjacksoni,1,NA,NA,79,20210522_WP_079_Rig9_9L (3).MP4,49.1647,37007001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_079,Labridae,Notolabrus,tetricus,1,NA,NA,79,20210522_WP_079_Rig9_9L (1).MP4,1.2991,37384003,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_079,Labridae,Pseudolabrus,rubicundus,5,NA,NA,79,20210522_WP_079_Rig9_9L (2).MP4,15.6629,37384023,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_079,Monacanthidae,Eubalichthys,gunnii,2,NA,NA,79,20210522_WP_079_Rig9_9L (1).MP4,2.4063,37465034,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_079,Monacanthidae,Meuschenia,freycineti,3,NA,NA,79,20210522_WP_079_Rig9_9L (4).MP4,58.7587,37465036,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_079,Monacanthidae,Meuschenia,scaber,3,NA,NA,79,20210522_WP_079_Rig9_9L (1).MP4,4.6085,37465005,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_079,Monacanthidae,Meuschenia,venusta,1,NA,NA,79,20210522_WP_079_Rig9_9L (1).MP4,3.5224,37465060,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_079,Moridae,Pseudophycis,spp.,2,NA,NA,79,20210522_WP_079_Rig9_9L (1).MP4,4.7826,NA,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_079,Pempherididae,Pempheris,multiradiata,1,NA,NA,79,20210522_WP_079_Rig9_9L (2).MP4,17.2595,37357001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_079,Scyliorhinidae,Cephaloscyllium,laticeps,1,NA,NA,79,20210522_WP_079_Rig9_9L (2).MP4,22.676,37015001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_079,Serranidae,Caesioperca,spp.,89,NA,NA,79,20210522_WP_079_Rig9_9L (1).MP4,5.7608,NA,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_079,Sparidae,Chrysophrys,auratus,2,NA,NA,79,20210522_WP_079_Rig9_9L (3).MP4,47.4213,37353001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_081,Aulopidae,Latropiscis,purpurissatus,1,NA,Lights,81,20210525_WP_081_Rig3_3L (1).MP4,9.9972,37117001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_081,Cheilodactylidae,Nemadactylus,macropterus,2,NA,Lights,81,20210525_WP_081_Rig3_3L (1).MP4,6.3697,37377003,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_081,Cheilodactylidae,Nemadactylus,valenciennesi,1,NA,Lights,81,20210525_WP_081_Rig3_3L (2).MP4,20.5806,37377004,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_081,Gerreidae,Parequula,melbournensis,1,NA,Lights,81,20210525_WP_081_Rig3_3L (1).MP4,7.1377,37349001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_081,Labridae,Notolabrus,tetricus,4,NA,Lights,81,20210525_WP_081_Rig3_3L (1).MP4,9.1313,37384003,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_081,Labridae,Ophthalmolepis,lineolatus,1,NA,Lights,81,20210525_WP_081_Rig3_3L (2).MP4,29.2314,37384040,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_081,Labridae,Pseudolabrus,rubicundus,1,NA,Lights,81,20210525_WP_081_Rig3_3L (1).MP4,6.9019,37384023,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_081,Monacanthidae,Meuschenia,freycineti,2,NA,Lights,81,20210525_WP_081_Rig3_3L (2).MP4,23.6887,37465036,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_081,Monacanthidae,Meuschenia,scaber,3,NA,Lights,81,20210525_WP_081_Rig3_3L (1).MP4,8.2777,37465005,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_081,Moridae,Pseudophycis,spp.,2,NA,Lights,81,20210525_WP_081_Rig3_3L (2).MP4,22.4052,NA,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_081,Mullidae,Upeneichthys,vlamingii,2,NA,Lights,81,20210525_WP_081_Rig3_3L (1).MP4,16.0366,37355029,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_081,Neosebastidae,Neosebastes,scorpaenoides,1,NA,Lights,81,20210525_WP_081_Rig3_3L (3).MP4,44.941,37287005,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_081,Scyliorhinidae,Cephaloscyllium,laticeps,1,NA,Lights,81,20210525_WP_081_Rig3_3L (4).MP4,57.4135,37015001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_081,Serranidae,Caesioperca,spp.,14,NA,Lights,81,20210525_WP_081_Rig3_3L (2).MP4,28.33,NA,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_085,Carangidae,Trachurus,novaezelandiae,2,NA,"Lights, jellyfish present",85,20210524_WP_085_Rig3_3L (1).MP4,11.5399,37337003,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_085,Cidaridae,Phyllacanthus,parvispinus,1,NA,"Lights, jellyfish present",85,20210524_WP_085_Rig3_3L (4).MP4,55.3358,25202015,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_085,Cyttidae,Cyttus,australis,1,NA,"Lights, jellyfish present",85,20210524_WP_085_Rig3_3L (3).MP4,47.1421,37264002,Scott Gray,No,2021-05-WilsonsProm-BRUVS
