Sample,Genus,Species,Count,Length,Precision,Range,Family
9DKR1-10,Parma,mccullochi,1,182.5026,4.5975,3060.2504,Pomacentridae
9DKR1-10,Parma,mccullochi,1,246.343,20.3479,4369.3701,Pomacentridae
9DKR1-10,Parma,mccullochi,1,220.1632,5.0486,2739.4295,Pomacentridae
9DKR1-10,Parma,mccullochi,1,209.6258,7.0991,2361.2116,Pomacentridae
9DKR1-12,Coris,auricularis,1,272.5312,6.597,4236.5808,Labridae
9DKR1-12,Notolabrus,parilus,1,258.5528,2.6629,2326.7118,Labridae
9DKR1-2,Coris,auricularis,1,78.8884,3.8969,2399.1863,Labridae
9DKR1-2,Coris,auricularis,1,79.1135,3.9676,2139.2045,Labridae
9DKR1-2,Coris,auricularis,1,94.3333,4.3296,2840.1055,Labridae
9DKR1-2,Coris,auricularis,1,192.5277,7.7381,3115.9034,Labridae
9DKR1-2,Coris,auricularis,1,217.2283,8.9159,3873.5251,Labridae
9DKR1-2,Notolabrus,parilus,1,290.9432,13.6915,3596.4902,Labridae
9DKR1-2,Parma,mccullochi,1,218.6072,6.6841,2592.1347,Pomacentridae
9DKR1-2,Parma,mccullochi,1,180.8838,15.347,5314.9904,Pomacentridae
9DKR1-2,Parma,mccullochi,1,233.5467,22.1008,4666.9872,Pomacentridae
9DKR1-2,Parma,mccullochi,1,246.4933,23.3983,4890.8798,Pomacentridae
9DKR1-2,Parma,mccullochi,1,148.9572,8.4562,2930.1094,Pomacentridae
9DKR1-2,Seriola,hippos,1,505.9043,6.4831,6568.2868,Carangidae
9DKR1-3,Cheilodactylus,rubrolabiatus,1,452.3076,6.1684,2931.0697,Cheilodactylidae
9DKR1-3,Coris,auricularis,1,85.2473,1.5126,1913.8471,Labridae
9DKR1-3,Coris,auricularis,2,75.4983,2.185,2588.7907,Labridae
9DKR1-3,Coris,auricularis,3,94.336,6.9007,2991.6293,Labridae
9DKR1-3,Coris,auricularis,1,92.2111,1.1016,1659.2954,Labridae
9DKR1-3,Coris,auricularis,1,94.5209,2.8568,2477.4251,Labridae
9DKR1-3,Coris,auricularis,1,83.8303,1.7623,2007.4359,Labridae
9DKR1-3,Coris,auricularis,2,77.8195,3.7182,2433.2165,Labridae
9DKR1-3,Coris,auricularis,1,161.5369,6.6116,2693.4563,Labridae
9DKR1-3,Kyphosus,sydneyanus,1,488.4237,29.4783,5078.5524,Kyphosidae
9DKR1-3,Notolabrus,parilus,1,168.8988,2.0453,2427.6207,Labridae
9DKR1-3,Notolabrus,parilus,1,143.9053,1.554,2007.211,Labridae
9DKR1-3,Parma,mccullochi,1,220.5456,6.4414,3082.4274,Pomacentridae
9DKR1-3,Parma,mccullochi,2,196.7963,24.5737,4735.137,Pomacentridae
9DKR1-3,Parma,mccullochi,1,231.1403,3.4401,2110.2627,Pomacentridae
9DKR1-4,Austrolabrus,maculatus,1,132.2873,4.4075,2385.852,Labridae
9DKR1-4,Coris,auricularis,1,99.9684,2.3514,2351.7354,Labridae
9DKR1-4,Coris,auricularis,1,93.8163,2.777,2602.8191,Labridae
9DKR1-4,Coris,auricularis,2,90.6797,3.6845,3577.0672,Labridae
9DKR1-4,Coris,auricularis,3,116.7425,3.2632,2512.9536,Labridae
9DKR1-4,Coris,auricularis,4,91.7041,2.2655,3357.3118,Labridae
9DKR1-4,Coris,auricularis,5,69.9998,3.6165,3062.1589,Labridae
9DKR1-4,Coris,auricularis,6,95.7236,7.6365,3492.8101,Labridae
9DKR1-4,Coris,auricularis,7,88.0012,2.9586,4058.9774,Labridae
9DKR1-4,Coris,auricularis,1,123.5525,2.0915,2827.0254,Labridae
9DKR1-4,Coris,auricularis,2,78.8961,6.7089,2505.0841,Labridae
9DKR1-4,Coris,auricularis,3,160.9338,7.7157,2759.4743,Labridae
9DKR1-4,Coris,auricularis,1,119.1794,2.3819,2219.5904,Labridae
9DKR1-4,Coris,auricularis,1,109.169,1.9132,2143.4908,Labridae
9DKR1-4,Coris,auricularis,2,77.0858,3.1746,2612.3139,Labridae
9DKR1-4,Coris,auricularis,3,62.5741,4.3644,2646.2161,Labridae
9DKR1-4,Coris,auricularis,1,86.1745,5.6756,2522.3336,Labridae
9DKR1-4,Coris,auricularis,1,123.6095,6.3128,2608.0022,Labridae
9DKR1-4,Coris,auricularis,2,81.3387,1.9046,1838.1836,Labridae
9DKR1-4,Coris,auricularis,3,95.2173,1.8176,1921.8541,Labridae
9DKR1-4,Coris,auricularis,4,81.7282,3.6822,2242.906,Labridae
9DKR1-4,Coris,auricularis,5,78.9816,4.5344,2596.3963,Labridae
9DKR1-4,Coris,auricularis,1,81.5698,1.6342,1946.4867,Labridae
9DKR1-4,Coris,auricularis,1,229.6853,15.4295,4162.101,Labridae
9DKR1-4,Notolabrus,parilus,1,183.8663,3.8662,1889.4509,Labridae
9DKR1-4,Parma,mccullochi,1,217.7403,2.8759,2324.9749,Pomacentridae
9DKR1-4,Parma,mccullochi,2,219.3671,3.0437,2590.613,Pomacentridae
9DKR1-4,Parma,mccullochi,1,289.7064,5.3406,2711.8819,Pomacentridae
9DKR1-4,Parma,mccullochi,1,240.9979,5.7904,2906.1741,Pomacentridae
9DKR1-4,Parma,mccullochi,1,183.6316,2.4159,1917.0952,Pomacentridae
9DKR1-4,Parma,mccullochi,1,113.9907,3.3795,2207.9249,Pomacentridae
9DKR1-4,Parupeneus,spilurus,1,225.8495,6.4828,3763.693,Mullidae
9DKR1-4,Parupeneus,spilurus,2,184.1739,3.3865,3520.5994,Mullidae
9DKR1-4,Parupeneus,spilurus,3,232.2464,10.1522,3306.8453,Mullidae
9DKR1-5,Chromis,klunzingeri,1,74.0712,3.2984,2448.1183,Pomacentridae
9DKR1-5,Coris,auricularis,1,108.4841,5.4084,2767.6783,Labridae
9DKR1-5,Coris,auricularis,1,88.9796,3.0564,2800.2678,Labridae
9DKR1-5,Coris,auricularis,1,120.7598,5.2065,3863.8368,Labridae
9DKR1-5,Notolabrus,parilus,1,154.5486,4.2297,2022.9405,Labridae
9DKR1-5,Parma,mccullochi,1,165.4245,5.6826,2930.1035,Pomacentridae
9DKR1-5,Parma,mccullochi,1,151.8493,3.9179,2445.4359,Pomacentridae
9DKR1-5,Parma,mccullochi,1,227.1112,18.1838,4181.724,Pomacentridae
9DKR1-5,Parupeneus,spilurus,1,184.9324,4.7631,3447.0174,Mullidae
9DKR1-6,Coris,auricularis,1,104.3867,7.549,2764.6614,Labridae
9DKR1-6,Coris,auricularis,1,98.2488,3.7242,2775.7099,Labridae
9DKR1-6,Coris,auricularis,1,81.4438,2.8331,2388.3424,Labridae
9DKR1-7,Coris,auricularis,1,101.8319,5.9916,2238.5178,Labridae
9DKR1-7,Coris,auricularis,2,110.8284,4.7834,2272.7528,Labridae
9DKR1-7,Coris,auricularis,3,71.2278,1.9997,2057.6849,Labridae
9DKR1-7,Coris,auricularis,4,93.0979,3.805,2930.7496,Labridae
9DKR1-7,Coris,auricularis,1,78.8878,2.2734,2291.5772,Labridae
9DKR1-7,Parma,mccullochi,1,131.3003,6.1718,3695.4619,Pomacentridae
9DKR1-7,Parma,mccullochi,2,155.4674,4.674,3863.1926,Pomacentridae
9DKR1-7,Parma,mccullochi,1,228.7753,3.1941,3287.0991,Pomacentridae
9DKR1-7,Parma,mccullochi,1,203.002,2.7353,1935.5231,Pomacentridae
9DKR1-8,Coris,auricularis,1,130.7408,8.1189,3646.2474,Labridae
9DKR1-8,Notolabrus,parilus,1,190.1144,2.6709,2361.7581,Labridae
9DKR1-8,Notolabrus,parilus,1,144.9999,2.3935,1913.3707,Labridae
9DKR1-8,Parma,mccullochi,1,307.1524,13.6537,3686.8042,Pomacentridae
9DKR1-9,Bodianus,frenchii,1,352.324,3.6815,2036.4075,Labridae
9DKR1-9,Coris,auricularis,1,169.5783,7.5616,3201.9132,Labridae
9DKR1-9,Coris,auricularis,1,72.037,1.9143,2055.8272,Labridae
9DKR1-9,Coris,auricularis,2,82.2663,1.9477,2137.6731,Labridae
9DKR1-9,Coris,auricularis,1,151.825,2.2816,1830.0335,Labridae
9DKR1-9,Coris,auricularis,2,68.6215,3.3562,1988.8696,Labridae
9DKR1-9,Kyphosus,cornelii,1,391.8454,10.0701,4142.8131,Kyphosidae
9DKR1-9,Kyphosus,sydneyanus,1,751.0494,6.5059,3767.7096,Kyphosidae
9DKR1-9,Kyphosus,sydneyanus,1,595.3922,9.1171,3251.2257,Kyphosidae
9DKR1-9,Pseudolabrus,biserialis,1,122.846,3.4398,2019.7602,Labridae
9DKR1-9,Pseudolabrus,biserialis,1,177.8761,5.5433,3293.0564,Labridae
9DKR1-9,Pseudolabrus,biserialis,1,163.4863,2.8199,2490.2881,Labridae
9DKR2-1,Coris,auricularis,1,210.983,13.4267,3493.8381,Labridae
9DKR2-1,Coris,auricularis,1,73.2281,2.7206,2715.6002,Labridae
9DKR2-1,Coris,auricularis,2,74.8484,8.2544,2963.6105,Labridae
9DKR2-1,Coris,auricularis,3,120.4062,11.6467,3235.4795,Labridae
9DKR2-1,Parma,mccullochi,1,206.9569,18.9404,4838.6274,Pomacentridae
9DKR2-1,Parma,mccullochi,1,190.1736,3.8818,1843.1163,Pomacentridae
9DKR2-1,Parma,mccullochi,1,170.6365,23.8042,4860.8806,Pomacentridae
9DKR2-1,Parma,mccullochi,1,197.7891,3.5028,1996.8581,Pomacentridae
9DKR2-1,Parma,mccullochi,1,208.235,2.1497,2598.7558,Pomacentridae
9DKR2-10,Acanthaluteres,brownii,1,340.3803,2.5656,2461.641,Monacanthidae
9DKR2-10,Chromis,klunzingeri,1,89.61,6.6781,3308.4651,Pomacentridae
9DKR2-10,Coris,auricularis,1,74.3392,2.198,2209.029,Labridae
9DKR2-10,Coris,auricularis,2,156.1749,6.2816,2681.9602,Labridae
9DKR2-10,Coris,auricularis,3,115.6092,13.9764,4031.231,Labridae
9DKR2-10,Meuschenia,flavolineata,1,236.6195,10.9352,4026.2023,Monacanthidae
9DKR2-10,Meuschenia,flavolineata,1,263.0411,2.3865,3206.6961,Monacanthidae
9DKR2-10,Parma,mccullochi,1,137.2239,2.3951,2236.1242,Pomacentridae
9DKR2-10,Parma,mccullochi,1,208.8816,4.1807,2186.7389,Pomacentridae
9DKR2-11,Coris,auricularis,1,155.8558,17.8727,4392.1503,Labridae
9DKR2-11,Coris,auricularis,1,349.2536,0.79,998.1767,Labridae
9DKR2-11,Kyphosus,sydneyanus,1,498.7841,11.6888,3138.6152,Kyphosidae
9DKR2-11,Olisthops,cyanomelas,1,336.9194,4.3135,3250.7154,Odacidae
9DKR2-11,Ophthalmolepis,lineolatus,1,333.1776,6.23,2454.0102,Labridae
9DKR2-11,Ophthalmolepis,lineolatus,1,214.8332,3.423,1650.9211,Labridae
9DKR2-11,Othos,dentex,1,398.041,1.8088,1760.0397,Serranidae
9DKR2-11,Parma,mccullochi,1,213.3798,9.2889,3603.0764,Pomacentridae
9DKR2-11,Parma,mccullochi,1,208.7445,3.149,1999.509,Pomacentridae
9DKR2-11,Parma,mccullochi,1,207.6932,6.4626,3066.6271,Pomacentridae
9DKR2-11,Parma,mccullochi,1,202.767,3.5936,3575.2789,Pomacentridae
9DKR2-11,Parupeneus,spilurus,1,349.3152,22.3553,4432.1222,Mullidae
9DKR2-11,Parupeneus,spilurus,1,374.6068,10.8739,4882.877,Mullidae
9DKR2-11,Parupeneus,spilurus,1,372.7189,16.2221,4597.632,Mullidae
9DKR2-11,Parupeneus,spilurus,1,420.9268,5.4747,3056.8154,Mullidae
9DKR2-11,Parupeneus,spilurus,2,343.7696,8.6796,3114.5049,Mullidae
9DKR2-11,Parupeneus,spilurus,1,330.807,7.3305,2527.9874,Mullidae
9DKR2-11,Pempheris,klunzingeri,1,154.9764,10.1704,3928.878,Pempheridae
9DKR2-11,Pempheris,klunzingeri,2,147.0471,3.3877,2998.4531,Pempheridae
9DKR2-11,Plectorhinchus,flavomaculatus,1,455.2626,1.8343,2494.8906,Haemulidae
9DKR2-12,Coris,auricularis,1,362.0045,17.2954,3964.9629,Labridae
9DKR2-12,Kyphosus,cornelii,1,380.7135,4.2057,2320.9267,Kyphosidae
9DKR2-12,Kyphosus,sydneyanus,1,656.0544,24.1239,5885.8871,Kyphosidae
9DKR2-12,Kyphosus,sydneyanus,1,780.2951,19.0805,4125.9029,Kyphosidae
9DKR2-12,Parma,mccullochi,1,126.9393,5.8004,4175.2195,Pomacentridae
9DKR2-12,Parma,mccullochi,1,248.4308,7.4116,2986.3719,Pomacentridae
9DKR2-12,Parma,mccullochi,1,202.3022,2.3658,1805.9261,Pomacentridae
9DKR2-2,Kyphosus,sydneyanus,1,330.9952,19.7665,4058.1954,Kyphosidae
9DKR2-2,Kyphosus,sydneyanus,1,579.2365,2.4345,2613.0625,Kyphosidae
9DKR2-2,Kyphosus,sydneyanus,2,362.0888,21.6966,4249.1377,Kyphosidae
9DKR2-2,Parma,mccullochi,1,222.4842,1.7576,1626.9124,Pomacentridae
9DKR2-2,Parma,mccullochi,1,231.6003,4.3418,4764.7183,Pomacentridae
9DKR2-2,Parma,mccullochi,1,183.3288,1.8558,1710.7992,Pomacentridae
9DKR2-2,Pseudocaranx,spp,1,322.615,20.3008,4684.7178,NA
9DKR2-2,Seriola,lalandi,1,519.4045,1.473,1832.6281,Carangidae
9DKR2-3,Bodianus,frenchii,1,305.697,2.3375,2350.8587,Labridae
9DKR2-3,Kyphosus,cornelii,1,324.2239,1.6831,1971.2037,Kyphosidae
9DKR2-3,Kyphosus,sydneyanus,1,387.6338,12.1888,4398.6417,Kyphosidae
9DKR2-3,Kyphosus,sydneyanus,2,421.3204,3.7781,3654.4177,Kyphosidae
9DKR2-3,Kyphosus,sydneyanus,3,476.186,5.8342,3589.6475,Kyphosidae
9DKR2-3,Kyphosus,sydneyanus,4,480.9847,4.7508,3664.6316,Kyphosidae
9DKR2-3,Kyphosus,sydneyanus,5,496.4372,6.2121,3447.877,Kyphosidae
9DKR2-3,Kyphosus,sydneyanus,1,577.7131,1.8422,2200.6759,Kyphosidae
9DKR2-3,Parma,mccullochi,1,123.7719,11.0491,3343.1793,Pomacentridae
9DKR2-3,Parma,mccullochi,1,214.3422,4.5482,2442.0765,Pomacentridae
9DKR2-3,Parma,mccullochi,1,165.0177,1.5153,1743.5056,Pomacentridae
9DKR2-3,Parma,mccullochi,1,305.6242,7.3611,3163.2757,Pomacentridae
9DKR2-4,Coris,auricularis,1,101.1194,2.5214,1833.7768,Labridae
9DKR2-4,Coris,auricularis,2,94.6,3.9379,2268.6073,Labridae
9DKR2-4,Coris,auricularis,3,80.6806,6.8511,2379.5211,Labridae
9DKR2-4,Coris,auricularis,4,121.8825,6.2338,2372.8037,Labridae
9DKR2-4,Coris,auricularis,5,127.5236,7.5424,2682.3608,Labridae
9DKR2-4,Coris,auricularis,6,84.3091,3.3948,2635.0294,Labridae
9DKR2-4,Coris,auricularis,7,88.2797,5.919,2785.0368,Labridae
9DKR2-4,Coris,auricularis,8,83.5846,6.7194,2617.0552,Labridae
9DKR2-4,Coris,auricularis,1,104.2365,1.3254,1887.4791,Labridae
9DKR2-4,Coris,auricularis,1,220.3887,8.0711,2523.412,Labridae
9DKR2-4,Coris,auricularis,1,78.0056,1.7489,2203.3902,Labridae
9DKR2-4,Coris,auricularis,2,72.2539,5.2579,2645.0549,Labridae
9DKR2-4,Coris,auricularis,3,94.4897,2.6515,2453.209,Labridae
9DKR2-4,Coris,auricularis,4,69.5795,7.0698,2901.4169,Labridae
9DKR2-4,Kyphosus,cornelii,1,380.3123,1.8502,1317.1585,Kyphosidae
9DKR2-4,Kyphosus,cornelii,1,379.6172,12.3582,3931.5549,Kyphosidae
9DKR2-4,Kyphosus,sydneyanus,1,636.4156,13.264,5195.6887,Kyphosidae
9DKR2-4,Kyphosus,sydneyanus,1,625.2535,19.9821,6275.8345,Kyphosidae
9DKR2-4,Notolabrus,parilus,1,219.4448,1.949,2362.4213,Labridae
9DKR2-4,Parma,mccullochi,1,243.37,2.2452,2089.3482,Pomacentridae
9DKR2-4,Parma,mccullochi,1,203.6328,4.0628,2491.2731,Pomacentridae
9DKR2-4,Parma,mccullochi,1,212.9684,4.1099,2482.6206,Pomacentridae
9DKR2-4,Parma,mccullochi,1,206.401,1.4399,1833.2936,Pomacentridae
9DKR2-4,Parma,mccullochi,1,242.8809,9.984,5179.7761,Pomacentridae
9DKR2-5,Chelmonops,curiosus,1,211.5304,4.8519,2616.891,Chaetodontidae
9DKR2-5,Coris,auricularis,1,88.064,5.9136,2367.8412,Labridae
9DKR2-5,Coris,auricularis,1,67.6705,4.2259,2602.8109,Labridae
9DKR2-5,Coris,auricularis,2,67.0334,5.0763,2568.4,Labridae
9DKR2-5,Kyphosus,cornelii,1,368.6193,7.5648,3784.893,Kyphosidae
9DKR2-5,Ophthalmolepis,lineolatus,1,190.1237,15.8312,5224.9003,Labridae
9DKR2-5,Parma,mccullochi,1,169.9202,11.039,4059.2087,Pomacentridae
9DKR2-5,Parma,mccullochi,1,224.1776,2.4782,1904.109,Pomacentridae
9DKR2-5,Parma,mccullochi,1,109.1628,1.7377,2039.2633,Pomacentridae
9DKR2-5,Parma,mccullochi,1,125.2012,5.4428,2255.2151,Pomacentridae
9DKR2-5,Parma,mccullochi,1,209.044,7.6092,3256.3278,Pomacentridae
9DKR2-5,Parma,mccullochi,1,226.1939,6.9668,4366.9748,Pomacentridae
9DKR2-5,Parma,mccullochi,1,227.446,1.8292,1946.2034,Pomacentridae
9DKR2-5,Parma,mccullochi,1,231.3907,3.7403,1916.1473,Pomacentridae
9DKR2-5,Parma,mccullochi,1,250.3401,4.21,3132.9589,Pomacentridae
9DKR2-5,Parma,mccullochi,1,223.1741,4.5339,2935.3132,Pomacentridae
9DKR2-6,Kyphosus,cornelii,1,344.1309,2.4777,2142.5933,Kyphosidae
9DKR2-6,Kyphosus,cornelii,1,455.8335,7.4242,2424.8803,Kyphosidae
9DKR2-6,Kyphosus,cornelii,1,351.3555,11.6429,3944.7339,Kyphosidae
9DKR2-6,Kyphosus,cornelii,2,369.8395,8.9615,3204.5069,Kyphosidae
9DKR2-6,Kyphosus,cornelii,3,357.4327,11.9537,3666.3295,Kyphosidae
9DKR2-6,Kyphosus,cornelii,1,393.1236,6.9276,3509.3317,Kyphosidae
9DKR2-6,Kyphosus,cornelii,1,345.2063,8.9822,4000.5901,Kyphosidae
9DKR2-6,Kyphosus,cornelii,1,356.6981,6.9575,3355.776,Kyphosidae
9DKR2-6,Kyphosus,cornelii,1,354.5749,6.0107,3533.7784,Kyphosidae
9DKR2-6,Kyphosus,cornelii,2,327.5873,7.4253,3172.0847,Kyphosidae
9DKR2-6,Kyphosus,cornelii,1,359.9632,12.7233,4181.6772,Kyphosidae
9DKR2-6,Kyphosus,cornelii,1,330.8837,12.7712,4045.2947,Kyphosidae
9DKR2-6,Kyphosus,cornelii,2,334.8429,11.1423,4185.2881,Kyphosidae
9DKR2-6,Kyphosus,cornelii,1,356.8629,21.9148,4180.3866,Kyphosidae
9DKR2-6,Kyphosus,cornelii,1,382.3855,10.6801,4138.0886,Kyphosidae
9DKR2-6,Kyphosus,cornelii,1,401.2339,5.252,4891.6444,Kyphosidae
9DKR2-6,Kyphosus,cornelii,1,410.3902,1.7672,1882.295,Kyphosidae
9DKR2-6,Kyphosus,cornelii,1,325.6492,2.4279,1839.8942,Kyphosidae
9DKR2-6,Kyphosus,cornelii,1,370.5479,6.6177,2810.4341,Kyphosidae
9DKR2-6,Notolabrus,parilus,1,236.265,6.2797,2954.6854,Labridae
9DKR2-6,Parma,mccullochi,1,201.9082,3.4955,2054.3799,Pomacentridae
9DKR2-6,Parma,mccullochi,1,197.405,2.1918,1503.4135,Pomacentridae
9DKR2-6,Parma,mccullochi,1,191.4316,2.6169,2094.0341,Pomacentridae
9DKR2-7,Kyphosus,cornelii,1,373.351,1.7841,1960.3549,Kyphosidae
9DKR2-7,Kyphosus,cornelii,1,358.121,1.3844,1835.313,Kyphosidae
9DKR2-7,Kyphosus,cornelii,1,404.2911,11.216,4391.19,Kyphosidae
9DKR2-7,Kyphosus,cornelii,1,363.7868,1.1483,1601.8145,Kyphosidae
9DKR2-7,Kyphosus,cornelii,1,338.875,2.4575,1691.345,Kyphosidae
9DKR2-7,Kyphosus,cornelii,1,381.0994,5.3325,3259.3141,Kyphosidae
9DKR2-7,Kyphosus,cornelii,1,356.1911,1.0506,1322.777,Kyphosidae
9DKR2-7,Kyphosus,cornelii,1,353.7478,7.3161,2865.5953,Kyphosidae
9DKR2-7,Kyphosus,cornelii,1,354.3116,2.6253,2011.5122,Kyphosidae
9DKR2-7,Kyphosus,cornelii,1,326.6088,2.125,1771.0921,Kyphosidae
9DKR2-7,Kyphosus,cornelii,2,350.6032,1.4501,1648.4894,Kyphosidae
9DKR2-7,Kyphosus,cornelii,1,351.7624,2.6106,2478.5853,Kyphosidae
9DKR2-7,Ophthalmolepis,lineolatus,1,202.1306,0.9799,1075.8089,Labridae
9DKR2-7,Parma,mccullochi,1,211.9687,7.1122,3931.1782,Pomacentridae
9DKR2-7,Parma,mccullochi,1,216.3222,4.3532,2295.6336,Pomacentridae
9DKR2-7,Parma,mccullochi,1,201.7593,8.5326,5265.5686,Pomacentridae
9DKR2-7,Parma,mccullochi,1,228.9726,1.0243,1428.219,Pomacentridae
9DKR2-7,Parma,mccullochi,1,244.5127,2.8327,2300.741,Pomacentridae
9DKR2-7,Parma,mccullochi,1,215.523,0.962,1363.5207,Pomacentridae
9DKR2-7,Pseudolabrus,biserialis,1,180.6634,1.2344,1906.1445,Labridae
9DKR2-8,Coris,auricularis,1,291.5753,0.8902,1343.1676,Labridae
9DKR2-8,Coris,auricularis,1,91.7738,3.798,2629.8432,Labridae
9DKR2-8,Parma,mccullochi,1,199.1756,4.76,3028.3436,Pomacentridae
9DKR2-8,Parma,mccullochi,1,209.845,1.7603,2348.2368,Pomacentridae
9DKR2-9,Latropiscis,purpurissatus,1,314.1479,4.3335,2915.0627,Aulopidae
9DKR2-9,Bodianus,frenchii,1,229.8585,2.6264,2315.6312,Labridae
9DKR2-9,Bodianus,frenchii,1,276.2035,1.3496,1637.82,Labridae
9DKR2-9,Coris,auricularis,1,102.2505,2.5486,2482.2007,Labridae
9DKR2-9,Notolabrus,parilus,1,251.0728,2.0638,2146.0759,Labridae
9DKR2-9,Parma,mccullochi,1,163.4703,3.0184,2007.8807,Pomacentridae
9DKR2-9,Pempheris,klunzingeri,1,95.0732,4.1621,2400.3139,Pempheridae
9DKR2-9,Pempheris,klunzingeri,2,155.1579,2.9909,2403.4453,Pempheridae
9DKR2-9,Pempheris,klunzingeri,1,112.2101,4.0884,2100.6508,Pempheridae
9DKR2-9,Pempheris,klunzingeri,1,168.7411,3.8185,3196.9348,Pempheridae
9DKR2-9,Pempheris,klunzingeri,2,142.8847,9.5712,3494.4728,Pempheridae
9DKR2-9,Pempheris,klunzingeri,3,166.9316,2.5829,3377.9554,Pempheridae
9DKR2-9,Pempheris,klunzingeri,4,155.4405,4.4323,3432.2453,Pempheridae
9DKR2-9,Pempheris,klunzingeri,5,147.7537,6.9132,3253.4037,Pempheridae
9DKR2-9,Pempheris,klunzingeri,1,125.0749,8.1828,3152.1864,Pempheridae
9DPC1-1,Notolabrus,parilus,1,184.531,15.7373,4121.3955,Labridae
9DPC1-1,Parma,mccullochi,1,188.5205,4.9166,2663.6145,Pomacentridae
9DPC1-10,Chromis,klunzingeri,1,75.6544,1.3293,1754.8048,Pomacentridae
9DPC1-10,Notolabrus,parilus,1,183.4798,7.4645,2990.7113,Labridae
9DPC1-10,Parma,mccullochi,1,182.8025,4.6408,2563.2402,Pomacentridae
9DPC1-10,Parma,mccullochi,1,196.6781,6.1072,2647.9013,Pomacentridae
9DPC1-10,Pseudolabrus,biserialis,1,178.1123,4.0547,2626.2136,Labridae
9DPC1-10,Trachinops,noarlungae,1,47.8047,2.7659,2811.009,Plesiopidae
9DPC1-10,Trachinops,noarlungae,1,49.0656,7.4746,2621.8974,Plesiopidae
9DPC1-10,Trachinops,noarlungae,2,38.4388,4.8086,2487.736,Plesiopidae
9DPC1-10,Trachinops,noarlungae,3,70.3059,9.1955,2632.8632,Plesiopidae
9DPC1-11,Coris,auricularis,1,193.4774,3.4798,2360.4512,Labridae
9DPC1-11,Coris,auricularis,1,164.9915,4.6242,2570.0313,Labridae
9DPC1-11,Coris,auricularis,1,72.9908,7.8265,4422.5438,Labridae
9DPC1-11,Parma,mccullochi,1,184.9847,5.4966,2874.1515,Pomacentridae
9DPC1-12,Arripis,georgianus,1,181.8249,4.1321,4485.9715,Arripidae
9DPC1-12,Arripis,georgianus,1,174.6074,14.7678,6156.5858,Arripidae
9DPC1-12,Parma,mccullochi,1,191.6619,3.3405,2880.6104,Pomacentridae
9DPC1-12,Pempheris,klunzingeri,1,175.6219,8.0188,4600.103,Pempheridae
9DPC1-2,Scorpis,georgiana,1,269.2288,2.5819,2649.2556,Scorpididae
9DPC1-3,Ostorhinchus,rueppellii,1,39.7121,2.2663,1901.8448,Apogonidae
9DPC1-3,Ostorhinchus,rueppellii,2,39.9159,2.6443,1810.5961,Apogonidae
9DPC1-3,Ostorhinchus,rueppellii,3,44.1054,1.5343,1868.9415,Apogonidae
9DPC1-3,Ostorhinchus,rueppellii,4,36.6129,1.6172,1779.96,Apogonidae
9DPC1-3,Ostorhinchus,rueppellii,1,26.0105,1.9548,1608.174,Apogonidae
9DPC1-3,Ostorhinchus,rueppellii,2,22.1214,2.0209,1752.3072,Apogonidae
9DPC1-3,Parequula,melbournensis,1,83.8042,5.6715,3373.1304,Gerreidae
9DPC1-4,Chelmonops,curiosus,1,143.722,3.9478,1804.3678,Chaetodontidae
9DPC1-4,Coris,auricularis,1,320.167,14.1487,3349.4187,Labridae
9DPC1-4,Kyphosus,sydneyanus,1,708.7328,10.3435,3374.9427,Kyphosidae
9DPC1-4,Pempheris,klunzingeri,1,55.1829,1.902,1956.0011,Pempheridae
9DPC1-4,Pempheris,klunzingeri,1,90.7166,8.0099,2636.9601,Pempheridae
9DPC1-4,Pseudolabrus,biserialis,1,196.8828,2.2722,2268.9058,Labridae
9DPC1-4,Trachinops,noarlungae,1,53.3471,2.117,1559.5084,Plesiopidae
9DPC1-4,Trachinops,noarlungae,1,54.9772,2.8812,1626.5872,Plesiopidae
9DPC1-4,Trachinops,noarlungae,2,55.1417,2.0673,1923.0862,Plesiopidae
9DPC1-4,Trachinops,noarlungae,3,48.9404,1.2133,1838.6746,Plesiopidae
9DPC1-4,Trachinops,noarlungae,4,43.7999,2.3856,1799.3633,Plesiopidae
9DPC1-4,Trachinops,noarlungae,5,47.0535,1.3731,2010.8779,Plesiopidae
9DPC1-4,Trachinops,noarlungae,1,48.2359,0.7592,1241.2676,Plesiopidae
9DPC1-4,Trachinops,noarlungae,2,51.9072,1.2978,1298.4974,Plesiopidae
9DPC1-4,Trachinops,noarlungae,3,64.7995,1.2034,1453.7123,Plesiopidae
9DPC1-4,Trachinops,noarlungae,1,263.6337,3.5194,1585.6179,Plesiopidae
9DPC1-5,Coris,auricularis,1,90.2157,4.8412,2934.8914,Labridae
9DPC1-5,Coris,auricularis,1,98.3763,3.3465,2748.0271,Labridae
9DPC1-5,Coris,auricularis,2,105.3722,7.437,2880.9763,Labridae
9DPC1-5,Coris,auricularis,3,88.2487,4.2017,2790.7499,Labridae
9DPC1-5,Coris,auricularis,4,85.5467,5.4671,3128.2453,Labridae
9DPC1-5,Coris,auricularis,5,96.7173,4.1931,3117.2482,Labridae
9DPC1-5,Coris,auricularis,6,75.4994,8.6668,3162.502,Labridae
9DPC1-5,Coris,auricularis,7,77.2288,7.2605,3104.0262,Labridae
9DPC1-5,Kyphosus,sydneyanus,1,581.2804,2.5965,3228.2171,Kyphosidae
