FAMILY	GENUS	SPECIES	CAAB CODE
Tornidae	Cochliolepis	albiceratus	24119028
Tornidae	Scrupus	uniliratus	24119033
Cocculinellidae	Cocculinella	mayi	24028002
Solenoceridae	Solenocera	australiana	28714011
Solenoceridae	Solenocera	moosai	28714026
Solenoceridae	Gordonella	kensleyi	28714017
Solenoceridae	Solenocera	barunajaya	28714021
Sergestidae	Allosergestes	pectinatus	28720006
Sergestidae	Robustosergia	vityazi	28720040
Sergestidae	Phorcosergia	maxima	28720039
Sergestidae	Allosergestes	vinogradovi	28720051
Sergestidae	Sergia	laminata	28720012
Sergestidae	Robustosergia	regalis	28720013
Sergestidae	Lucensosergia	lucens	28720045
Sergestidae	Deosergestes	rubroguttatus	28720054
Sergestidae	Challengerosergia	oksanae	28720042
Sergestidae	Allosergestes	index	28720048
Sergestidae	Gardinerosergia	inequalis	28720036
Leptanthuridae	Ulakanthura	lara	28209029
Leptanthuridae	Leptanthura	diemenensis	28209021
Leptanthuridae	Accalathura	eulalia	28209004
Leptanthuridae	Accalathura	maculata	28209007
Leptanthuridae	Leptanthura	flindersi	28209022
Leptanthuridae	Accalathura	vulpia	28209014
Leptanthuridae	Leptanthura	kapala	28209023
Leptanthuridae	Ulakanthura	wanda	28209032
Leptanthuridae	Ulakanthura	marlee	28209030
Leptanthuridae	Accalathura	avena	28209001
Leptanthuridae	Accalathura	spathia	28209011
Leptanthuridae	Aenigmathura	lactanea	28209018
Solenoceridae	Hymenopenaeus	obliquirostris	28714033
Solenoceridae	Cryptopenaeus	clevai	28714001
Solenoceridae	Cryptopenaeus	crosnieri	28714015
Solenoceridae	Haliporoides	cristatus	28714004
Solenoceridae	Solenocera	melantho	28714013
Solenoceridae	Hymenopenaeus	neptunus	28714031
Solenoceridae	Haliporoides	sibogae	28714005
Solenoceridae	Haliporus	taprobanensis	28714006
Solenoceridae	Mesopenaeus	brucei	28714020
Sergestidae	Scintillosergia	scintillans	28720014
Sergestidae	Parasergestes	cylindricus	28720052
Sergestidae	Sergia	japonica	28720019
Echinasteridae	Henricia	ralphae	25143021
Echinasteridae	Henricia	aucklandiae	25143019
Echinasteridae	Henricia	studeri	25143002
Echinasteridae	Henricia	compacta	25143011
Echinasteridae	Henricia	sufflata	25143022
Echinasteridae	Echinaster	varicolor	25143010
Tanaidae	Zeuxo	novaezelandiae	28122025
Tanaidae	Zeuxo	mooneyi	28122021
Tanaidae	Pancoloides	litoralis	28122007
Tanaidae	Sinelobus	stanfordi	28122003
Tanaidae	Zeuxoides	mawbeyi	28122014
Tanaidae	Zeuxoides	lauriebourqueae	28122013
Tanaidae	Sinelobus	pinkenba	28122028
Mimonectidae	Mimonectes	loveni	28562001
Epitoniidae	Depressiscala	umbilicata	24191096
Epitoniidae	Janthina	janthina	24191118
Epitoniidae	Amaea	arabica	24191056
Epitoniidae	Epitonium	minorum	24191086
Epitoniidae	Epitonium	paumotensis	24191114
Epitoniidae	Murdochella	antarctica	24191127
Epitoniidae	Epitonium	melior	24191085
Epitoniidae	Janthina	umbilicata	24191121
Epitoniidae	Murdochella	alacer	24191125
Epitoniidae	Opalia	ahiparana	24191099
Epitoniidae	Murdochella	levifoliata	24191126
Cranchiidae	Leachia	cyclura	23643016
Cranchiidae	Helicocranchia	pfefferi	23643003
Cranchiidae	Teuthowenia	pellucida	23643014
Cranchiidae	Taonius	pavo	23643009
Cranchiidae	Liguriella	pardus	23643020
Tanaidae	Zeuxo	odohertyae	28122020
Tanaidae	Zeuxo	russi	28122022
Tanaidae	Tanais	dulongii	28122004
Hyriidae	Alathyria	profuga	23288014
Hyriidae	Echyridella	menziesii	23288020
Hyriidae	Cucumerunio	novaehollandiae	23288018
Mytilidae	Dacrydium	fabale	23220047
Mytilidae	Gregariella	barbata	23220020
Mytilidae	Idas	washingtonius	23220080
Mytilidae	Zelithophaga	truncata	23220076
Mytilidae	Leiosolenus	obesus	23220070
Mytilidae	Modiolus	philippinarum	23220024
Solariellidae	Spectamen	flavidum	24046246
Solariellidae	Bathymophila	dawsoni	24046236
Solariellidae	Zetela	variabilis	24046257
Solariellidae	Phragmomphalina	tenuiseptum	24046242
Solariellidae	Bathymophila	gravida	24046234
Solariellidae	Phragmomphalina	alabida	24046232
Solariellidae	Spectamen	aratum	24046058
Arachnoididae	Arachnoides	placenta	25263004
Arachnoididae	Ammotrophus	cyclius	25263002
Amphibolidae	Lactiforis	tropicalis	24486007
Amphibolidae	Amphibola	crenata	24486003
Amphibolidae	Salinator	rosaceus	24486006
Amphibolidae	Salinator	tecta	24486004
Amphibolidae	Phallomedusa	solida	24486002
Galeommatidae	Scintilla	cuvieri	23315024
Galeommatidae	Ephippodonta	lunata	23315013
Galeommatidae	Divariscintilla	maoria	23315109
Galeommatidae	Parvikellia	isolata	23315042
Galeommatidae	Scintilla	alberti	23315023
Galeommatidae	Parvikellia	depressa	23315043
Nymphonidae	Nymphon	micronesicum	33010024
Nymphonidae	Pentanymphon	antarcticum	33010021
Nymphonidae	Nymphon	singulare	33010018
Nymphonidae	Nymphon	lomani	33010013
Cranchiidae	Megalocranchia	abyssicola	23643005
Mytilidae	Xenostrobus	inconstans	23220012
Mytilidae	Arcuatula	glaberrima	23220027
Mytilidae	Mytilus	edulis	23220752
Mytilidae	Leiosolenus	lima	23220067
Mytilidae	Aulacomya	atra	23220074
Mytilidae	Modiolus	areolatus	23220008
Mytilidae	Dacrydium	albidum	23220072
Mytilidae	Brachidontes	sculptus	23220037
Mytilidae	Modiolatus	victoriae	23220009
Mytilidae	Lithophaga	corrugata	23220064
Mytilidae	Leiosolenus	lessepsianus	23220065
Mytilidae	Gregariella	splendida	23220053
Rhynchocinetidae	Rhynchocinetes	enigma	28752011
Rhynchocinetidae	Cinetorhynchus	reticulatus	28752007
Rhynchocinetidae	Rhynchocinetes	australis	28752003
Leucothoidae	Leucothoe	adelphe	28463020
Leucothoidae	Anamixis	yarrega	28463006
Leucothoidae	Leucothoe	undulata	28463033
Eurysquillidae	Raysquilla	manningi	28035007
Expanathuridae	Expanathura	ardea	28207004
Expanathuridae	Rhiganthura	novaezealandiae	28207018
Expanathuridae	Eisothistos	nowrae	28207010
Expanathuridae	Eisothistos	macquariensis	28207009
Expanathuridae	Expanathura	collaris	28207005
Expanathuridae	Rhiganthura	capricornica	28207017
Expanathuridae	Panathura	baudini	28207013
Ostreidae	Dendostrea	trapezina	23257027
Ostreidae	Ostrea	stentina	23257021
Ostreidae	Magallana	gigas	23257001
Ostreidae	Ostrea	angasi	23257002
Leucothoidae	Leucothoe	coscinoderma	28463043
Leucothoidae	Paraleucothoe	flindersi	28463017
Leucothoidae	Leucothoe	traillii	28463036
Leucothoidae	Leucothoe	assimilis	28463007
Leucothoidae	Leucothoe	coelocarteriensis	28463042
Leucothoidae	Paranamixis	kanu	28463035
Leucothoidae	Leucothoe	furina	28463011
Leucothoidae	Leucothoe	boolpooli	28463008
Leucothoidae	Leucothoe	laevipalma	28463025
Leucothoidae	Leucothoe	gracilis	28463016
Leucothoidae	Leucothoe	pollexa	28463028
Leucothoidae	Paraleucothoe	novaehollandiae	28463018
Leucothoidae	Leucothoe	ctenochasma	28463009
Paraphronimidae	Paraphronima	crassipes	28567001
Paraphronimidae	Paraphronima	gracilis	28567002
Varunidae	Orcovita	orchardorum	28933015
Varunidae	Helograpsus	haswellianus	28933005
Varunidae	Hemigrapsus	sexdentatus	28933018
Varunidae	Utica	setosipes	28933013
Eurysquillidae	Coronidopsis	serenei	28035001
Eurysquillidae	Eurysquilloides	sibogae	28035002
Eurysquillidae	Manningia	notialis	28035004
Struthiolariidae	Struthiolaria	papulosa	24126003
Chiroteuthidae	Chiroteuthis	veranii	23638004
Chiroteuthidae	Planctoteuthis	danae	23638008
Ischyroceridae	Ericthonius	pugnax	28547016
Ischyroceridae	Ambicholestes	magellani	28547002
Ischyroceridae	Ambicholestes	cygnatratus	28547001
Ischyroceridae	Jassa	marmorata	28547022
Ischyroceridae	Ericthonius	tropicalis	28547039
Ischyroceridae	Ericthonius	forbesii	28547033
Ischyroceridae	Ericthonius	tacitus	28547017
Ischyroceridae	Rhinoecetes	rockinghami	28547061
Ischyroceridae	Australoecetes	sellicki	28547008
Pseudarchasteridae	Pseudarchaster	garricki	25131002
Pseudarchasteridae	Pseudarchaster	jordani	25131005
Ostreidae	Ostrea	virescens	23257015
Ostreidae	Alectryonella	plicatulla	23257014
Murchisonellidae	Murchisonella	curvistriata	24249020
Varunidae	Cyclograpsus	granulosus	28933002
Varunidae	Utica	crassimana	28933012
Discodorididae	Platydoris	cruenta	24435025
Discodorididae	Atagema	spongiosa	24435038
Discodorididae	Platydoris	capricornensis	24435024
Discodorididae	Thordisa	verrucosa	24435036
Discodorididae	Platydoris	scabra	24435027
Discodorididae	Sclerodoris	tarka	24435004
Discodorididae	Paradoris	dubia	24435001
Discodorididae	Montereina	paroa	24435021
Lysiosquillidae	Lysiosquilloides	siamensis	28046007
Lysiosquillidae	Lysiosquillina	maculata	28046005
Lysiosquillidae	Lysiosquillina	sulcata	28046006
Laternulidae	Laternula	anatina	23412002
Laternulidae	Laternula	tasmanica	23412011
Laternulidae	Laternula	attenuata	23412006
Hexapodidae	Mariaplax	streptophallus	28923005
Hexapodidae	Mariaplax	daviei	28923004
Hexapodidae	Mariaplax	granulifera	28923001
Hexapodidae	Hexaplax	megalops	28923003
Gecarcinidae	Gecarcoidea	humei	28931008
Gecarcinidae	Discoplax	celeste	28931007
Gecarcinidae	Epigrapsus	politus	28931004
Gecarcinidae	Discoplax	hirtipes	28931002
Ischyroceridae	Belkginoecetes	solea	28547050
Ischyroceridae	Rhinoecetes	setosus	28547067
Ischyroceridae	Ericthonius	coxacanthus	28547015
Ischyroceridae	Ventojassa	georgiana	28547055
Ischyroceridae	Belkginoecetes	cooee	28547048
Ischyroceridae	Belkginoecetes	fleurae	28547051
Ischyroceridae	Ericthonius	parabrasiliensis	28547038
Ischyroceridae	Belkginoecetes	bullockyensis	28547071
Ischyroceridae	Cephaloecetes	enigmaticus	28547046
Ischyroceridae	Rhinoecetes	rhinoceros	28547040
Ischyroceridae	Australolestes	berentsae	28547005
Ischyroceridae	Jassa	australis	28547019
Ischyroceridae	Rhinoecetes	brevirostris	28547042
Ischyroceridae	Cerapus	murrayae	28547031
Ischyroceridae	Cerapus	volucola	28547032
Ischyroceridae	Bathypoma	enigma	28547011
Discodorididae	Asteronotus	cespitosus	24435043
Discodorididae	Thordisa	tahala	24435057
Discodorididae	Geitodoris	sticta	24435046
Discodorididae	Atagema	carinata	24435044
Discodorididae	Montereina	coerulescens	24435041
Discodorididae	Jorunna	rubescens	24435009
Discodorididae	Thordisa	villosa	24435006
Rissoellidae	Rissoella	atrimacula	24235003
Rissoellidae	Rissoella	vitrea	24235006
Rissoellidae	Rissoella	globosa	24235005
Ischyroceridae	Jassa	slatteryi	28547023
Pectinidae	Palliolum	minutulum	23270070
Pectinidae	Delectopecten	fosterianus	23270059
Pectinidae	Veprichlamys	kiwaensis	23270068
Pectinidae	Semipallium	dianae	23270074
Pectinidae	Laevichlamys	andamanica	23270086
Pectinidae	Bractechlamys	vexillum	23270085
Pectinidae	Semipallium	aktinos	23270008
Pectinidae	Haumea	rehderi	23270077
Pectinidae	Veprichlamys	versipellis	23270087
Astropectinidae	Astropecten	vappa	25111014
Astropectinidae	Astropecten	pusillus	25111043
Astropectinidae	Astropecten	carcharicus	25111003
Astropectinidae	Astromesites	primigenius	25111031
Astropectinidae	Astropecten	celebensis	25111004
Astropectinidae	Astromesites	compactus	25111001
Elachisinidae	Dolicrossea	vesca	24115002
Mimoscinidae	Mimoscina	setosa	28563002
Mimoscinidae	Mimoscina	gracilipes	28563001
Mimoscinidae	Mimoscina	galbraithae	28563003
Parasquillidae	Faughnia	haani	28049001
Pectinidae	Mimachlamys	punctata	23270036
Pectinidae	Haumea	minuta	23270076
Pectinidae	Equichlamys	bifrons	23270005
Pectinidae	Notochlamys	hexactes	23270022
Pectinidae	Mizuhopecten	yessoensis	23270055
Pectinidae	Veprichlamys	jousseaumei	23270092
Pectinidae	Decatopecten	radula	23270018
Pectinidae	Ciclopecten	fluctuatus	23270063
Pectinidae	Mimachlamys	sanguinea	23270017
Pectinidae	Mimachlamys	gloriosa	23270032
Pectinidae	Semipallium	hallae	23270042
Colomastigidae	Colomastix	thomasi	28466010
Nuuanuidae	Nuuanu	stuckeyorum	28540093
Nuuanuidae	Nuuanu	quintalana	28540092
Nuuanuidae	Nuuanu	numbadi	28540057
Grapsidae	Pachygrapsus	laevimanus	28932014
Grapsidae	Pachygrapsus	minutus	28932015
Grapsidae	Leptograpsodes	octodentatus	28932008
Grapsidae	Grapsus	intermedius	28932005
Grapsidae	Metopograpsus	latifrons	28932011
Grapsidae	Grapsus	albolineatus	28932004
Pardaliscidae	Halicoides	tambiella	28502002
Pardaliscidae	Pardalisca	australiensis	28502001
Dajidae	Holophryxus	acanthephyrae	28341001
Liljeborgiidae	Liljeborgia	joergpeteri	28510004
Amphiuridae	Amphiura	magellanica	25191031
Amphiuridae	Amphiura	latisquama	25191085
Amphiuridae	Amphioplus	ochroleuca	25191010
Amphiuridae	Ophiocentrus	dilatata	25191051
Amphiuridae	Amphiura	velox	25191045
Amphiuridae	Ophiocentrus	fragilis	25191052
Amphiuridae	Amphiura	correcta	25191082
Campylonotidae	Campylonotus	rathbunae	28755001
Laubierinidae	Akibumia	flexibilis	24173002
Corophiidae	Crassicorophium	bonellii	28551004
Carditidae	Pleuromeris	paucicostata	23325036
Carditidae	Centrocardita	rosulenta	23325016
Neoleptonidae	Micropolia	typica	23321003
Neoleptonidae	Pachykellya	concentrica	23321018
Neoleptonidae	Pachykellya	edwardsi	23321019
Neoleptonidae	Pachykellya	rotunda	23321021
Neoleptonidae	Pachykellya	minima	23321020
Thyasiridae	Axinulus	otagoensis	23307011
Thyasiridae	Parathyasira	resupina	23307004
Epialtidae	Hyastenus	brachichirus	28880130
Epialtidae	Rochinia	griffini	28880019
Epialtidae	Simocarcinus	obtusirostris	28880057
Colletteidae	Bascestus	melmackenziae	28127006
Colletteidae	Collettea	cylindratoides	28127001
Palinuridae	Palibythus	magnificus	28820020
Palinuridae	Linuparus	trigonus	28820004
Palinuridae	Panulirus	ornatus	28820006
Palinuridae	Palinurellus	wieneckii	28820021
Corophiidae	Monocorophium	insidiosum	28551007
Corophiidae	Apocorophium	acutum	28551002
Gnathiidae	Gnathia	odontomachus	28202036
Gnathiidae	Monodgnathia	colobostruma	28202041
Gnathiidae	Elaphognathia	rimifrons	28202019
Gnathiidae	Gnathia	epopostruma	28202027
Gnathiidae	Gnathia	asperifrons	28202021
Gnathiidae	Gnathia	stigmacros	28202039
Gnathiidae	Gnathia	grutterae	28202050
Neoleptonidae	Micropolia	profundis	23321008
Burhinidae	Esacus	neglectus	40123001
Aegidae	Syscenus	latus	28215060
Aegidae	Epulaega	derkoma	28215051
Aegidae	Aegiochus	plebia	28215050
Aegidae	Aega	angustata	28215001
Aegidae	Aegapheles	hamiota	28215026
Aegidae	Syscenus	kapoo	28215059
Aegidae	Aegiochus	gordoni	28215040
Aegidae	Aegiochus	glacialis	28215049
Aegidae	Xenuraega	ptilocera	28215062
Aegidae	Aega	whanui	28215036
Aegidae	Aega	monophthalma	28215010
Aegidae	Syscenus	springthorpei	28215021
Palinuridae	Panulirus	polyphagus	28820012
Palinuridae	Puerulus	mesodontus	28820018
Palinuridae	Linuparus	sordidus	28820003
Palinuridae	Puerulus	angulatus	28820007
Palinuridae	Justitia	longimanus	28820017
Ampeliscidae	Byblis	bega	28525013
Ampeliscidae	Ampelisca	jingera	28525008
Gnathiidae	Euneognathia	gigas	28202065
Gnathiidae	Elaphognathia	bifurcilla	28202015
Gnathiidae	Gnathia	grandilaris	28202047
Gnathiidae	Gnathia	capricornica	28202070
Gnathiidae	Gnathia	glaucostega	28202073
Gnathiidae	Gnathia	hamletgast	28202054
Gnathiidae	Gnathia	carinodenta	28202071
Gnathiidae	Gnathia	calamitosa	28202023
Gnathiidae	Monodgnathia	ponera	28202042
Gnathiidae	Gnathia	aureomaculosa	28202049
Gnathiidae	Gnathia	mystrium	28202034
Gnathiidae	Gnathia	notostigma	28202035
Gnathiidae	Gnathia	mulieraria	28202033
Gnathiidae	Gnathia	calmani	28202024
Gnathiidae	Caecognathia	trachymesopus	28202014
Mactridae	Mactra	cordiformis	23345019
Cystiscidae	Cystiscus	vidae	24210113
Aegidae	Aegapheles	alozon	28215023
Aegidae	Aegiochus	nohinohi	28215044
Aegidae	Epulaega	lethrina	28215009
Aegidae	Rocinela	orientalis	28215019
Aegidae	Aegapheles	rickbruscai	28215031
Aegidae	Aega	falklandica	28215032
Aegidae	Aega	sheni	28215030
Aegidae	Epulaega	nodosa	28215011
Ampeliscidae	Byblisoides	richardi	28525044
Ampeliscidae	Haploops	oonah	28525017
Ampeliscidae	Ampelisca	australis	28525002
Ampeliscidae	Ampelisca	dingaalana	28525019
Ampeliscidae	Ampelisca	ballina	28525003
Atlantidae	Atlanta	peronii	24180002
Atlantidae	Atlanta	inflata	24180001
Atlantidae	Protatlanta	souleyeti	24180008
Atlantidae	Atlanta	brunnea	24180013
Atlantidae	Atlanta	lesueurii	24180010
Carinariidae	Cardiapoda	richardi	24181004
Carinariidae	Carinaria	lamarcki	24181002
Diastylidae	Dimorphostylis	inauspicata	28097010
Cystiscidae	Cystiscus	flindersi	24210027
Cystiscidae	Cystiscus	connectans	24210024
Cystiscidae	Cystiscus	indiscreta	24210031
Cystiscidae	Cystiscus	bucca	24210023
Cystiscidae	Cystiscus	cratericula	24210025
Cystiscidae	Cystiscus	subauriculata	24210037
Malleidae	Malleus	malleus	23237005
Malleidae	Malleus	daemoniacus	23237009
Endeidae	Endeis	mollis	33016005
Endeidae	Endeis	straughani	33016006
Polychelidae	Polycheles	martini	28815017
Polychelidae	Stereomastis	sculpta	28815009
Polychelidae	Polycheles	enthrix	28815004
Polychelidae	Polycheles	kermadecensis	28815018
Polychelidae	Stereomastis	suhmi	28815010
Polychelidae	Polycheles	typhlops	28815001
Polychelidae	Stereomastis	auriculata	28815014
Ocypodidae	Austruca	mjoebergi	28960043
Ocypodidae	Tubuca	dussumieri	28960039
Diastylidae	Paradiastylis	longipes	28097018
Diastylidae	Colurostylis	whitireia	28097046
Diastylidae	Paradiastylis	barentsae	28097030
Diastylidae	Anchistylis	halei	28097022
Diastylidae	Diastylopsis	aspratilis	28097058
Diastylidae	Diastylis	kapalae	28097023
Diastylidae	Diastylis	mawsoni	28097039
Diastylidae	Diatylis	spinacellulosus	28097057
Diastylidae	Paradiastylis	occidensaustralis	28097032
Diastylidae	Diatylis	implanus	28097054
Diastylidae	Diastylis	inornata	28097041
Diastylidae	Diatylis	acanthoelachys	28097047
Diastylidae	Makrokylindrus	eirmoacanthus	28097029
Diastylidae	Dimorphostylis	australis	28097007
Diastylidae	Dimorphostylis	tasmanica	28097013
Diastylidae	Dimorphostylis	tribulis	28097014
Diastylidae	Dimorphostylis	colefaxi	28097008
Harpidae	Morum	purpureum	24209015
Harpidae	Harpa	queenslandica	24209016
Harpidae	Austroharpa	learorum	24209012
Tritoniidae	Tritonia	flemingi	24440008
Tritoniidae	Marionia	pustulosa	24440006
Conorbidae	Benthofascis	angularis	24223003
Anatomidae	Anatoma	weddelliana	24035033
Polychelidae	Stereomastis	helleri	28815007
Phreatoicidae	Gariwerdeus	turretensis	28292006
Phreatoicidae	Mesacanthotelson	fallax	28292027
Phreatoicidae	Mesacanthotelson	decipens	28292026
Phreatoicidae	Crenoicus	buntiae	28292004
Phreatoicidae	Colubotelson	pedderensis	28292040
Phreatoicidae	Colubotelson	edgarensis	28292039
Phreatoicidae	Paraphreatoicus	relictus	28292037
Phreatoicidae	Onchotelson	brevicaudatus	28292035
Phreatoicidae	Colubotelson	fontinalis	28292015
Phreatoicidae	Colubotelson	huonensis	28292017
Phreatoicidae	Metaphreatoicus	lacustris	28292033
Phreatoicidae	Onchotelson	spatulatus	28292036
Phreatoicidae	Mesacanthotelson	setosus	28292028
Phreatoicidae	Naiopegia	xiphagrostis	28292005
Phreatoicidae	Colubotelson	searlei	28292022
Phreatoicidae	Gariwerdeus	ingletonensis	28292008
Phreatoicidae	Uramphisopus	pearsoni	28292038
Phreatoicidae	Colubotelson	gesmithi	28292016
Ocypodidae	Gelasimus	neocultrimanus	28960050
Ocypodidae	Ocypode	ceratophthalmus	28960008
Ocypodidae	Gelasimus	dampieri	28960038
Ocypodidae	Paraleptuca	crassipes	28960037
Ocypodidae	Tubuca	coarctata	28960013
Ocypodidae	Tubuca	signata	28960044
Anatomidae	Anatoma	maxima	24035025
Anatomidae	Anatoma	breveprima	24035020
Anatomidae	Anatoma	rapaensis	24035030
Anatomidae	Anatoma	flexidentata	24035021
Anatomidae	Anatoma	aupouria	24035001
Anatomidae	Anatoma	munieri	24035004
Anatomidae	Anatoma	megascutula	24035013
Anatomidae	Anatoma	amoena	24035009
Metapseudidae	Curtipleon	chadi	28109009
Metapseudidae	Cyclopoapseudes	plumosa	28109007
Metapseudidae	Synapseudes	singularis	28109014
Solecurtidae	Azorinus	abbreviatus	23358007
Solecurtidae	Solecurtus	leone	23358009
Solecurtidae	Solecurtus	rhombus	23358008
Zerotulidae	Zerotula	bicarinata	24097005
Zerotulidae	Trilirata	macmurdensis	24097001
Zerotulidae	Zerotula	hedleyi	24097007
Zerotulidae	Trilirata	triregis	24097004
Zerotulidae	Zerotula	triangulata	24097009
Zerotulidae	Zerotula	coronata	24097006
Colletteidae	Collettea	arnaudi	28127004
Anatomidae	Anatoma	planapex	24035027
Trichopeltariidae	Trichopeltarion	wardi	28901002
Trichopeltariidae	Trichopeltarion	fantasticum	28901004
Pachychilidae	Pseudopotamis	semoni	24088002
Planorbidae	Gyraulus	edgbastonensis	24492046
Planorbidae	Leichhardtia	sisurnius	24492038
Planorbidae	Amerianna	carinata	24492002
Pteriidae	Pteria	straminea	23236018
Pteriidae	Isognomon	legumen	23236038
Pteriidae	Isognomon	isognomon	23236037
Pteriidae	Pteria	saltata	23236022
Pteriidae	Pinctada	albina	23236001
Pteriidae	Electroma	papilionacea	23236027
Desmosomatidae	Prochelator	tupuhi	28315008
Corbulidae	Lentidium	origolacus	23387017
Corbulidae	Corbula	rotalis	23387016
Tanaellidae	Araphura	elongata	28124001
Tanaellidae	Araphura	whakarakaia	28124005
Tanaellidae	Araphura	pygmothymos	28124006
Pteriidae	Electroma	alacorvi	23236024
Pteriidae	Pteria	maura	23236016
Noetiidae	Sheldonella	lateralis	23228003
Noetiidae	Striarca	pisolina	23228005
Tanaellidae	Arhaphuroides	stabastris	28124009
Tanaellidae	Araphura	io	28124003
Tanaellidae	Arhaphuroides	batmania	28124010
Mathildidae	Turritellopsis	neptunensis	24230005
Mathildidae	Mathilda	decorata	24230002
Mathildidae	Mathilda	maoria	24230008
Mathildidae	Brookesena	succincta	24230007
Molpadiidae	Molpadia	violacea	25436004
Cyphocarididae	Cyphocaris	ananke	28406007
Cyphocarididae	Cyphocaris	bouvieri	28406009
Cyphocarididae	Cyphocaris	richardi	28406004
Cyphocarididae	Cyphocaris	bellona	28406001
Homolodromiidae	Dicranodromia	karubar	28851002
Verticordiidae	Spinosipella	costeminens	23425013
Cancellariidae	Bonellitia	scobina	24215006
Cancellariidae	Sydaphera	lactea	24215011
Cancellariidae	Pepta	stricta	24215024
Cancellariidae	Microsveltia	haswelli	24215019
Cancellariidae	Admete	haini	24215065
Cancellariidae	Zeadmete	barkeri	24215049
Cancellariidae	Tritonoharpa	ponderi	24215043
Cancellariidae	Africotriton	carinapex	24215038
Cancellariidae	Mirandaphera	arafurensis	24215057
Cancellariidae	Microsveltia	recessa	24215020
Cancellariidae	Sydaphera	australis	24215009
Cancellariidae	Merica	purpuriformis	24215013
Cancellariidae	Sydaphera	panamuna	24215012
Cancellariidae	Tritonoharpa	antiquata	24215041
Cancellariidae	Trigonostoma	antiquatum	24215060
Clathurellidae	Turrella	crassa	24220227
Clathurellidae	Etrema	firma	24220211
Clathurellidae	Lienardia	giliberti	24220133
Clathurellidae	Lienardia	lischkeana	24220334
Clathurellidae	Turrella	letourneuxiana	24220358
Clathurellidae	Etrema	pyramis	24220215
Clathurellidae	Etrema	crassilabrum	24220332
Clathurellidae	Lienardia	rhodacme	24220138
Clathurellidae	Etrema	orirufa	24220202
Clathurellidae	Lienardia	rubida	24220129
Clathurellidae	Etrema	denseplicata	24220200
Clathurellidae	Lienardia	mighelsi	24220139
Mysidae	Anisomysis	robustispina	28086107
Mysidae	Siriella	hanseni	28086130
Mysidae	Haplostylus	dispar	28086007
Mysidae	Neodoxomysis	littoralis	28086084
Mysidae	Siriella	australiensis	28086122
Mysidae	Tenagomysis	thomsoni	28086162
Mysidae	Anchialina	grossa	28086019
Mysidae	Tenagomysis	novaezealandiae	28086156
Mysidae	Halemysis	australiensis	28086109
Mysidae	Antarctomysis	maxima	28086142
Mysidae	Euchaetomera	zurstrasseni	28086144
Mysidae	Anisomysis	bipartoculata	28086097
Clathurellidae	Etrema	spurca	24220205
Clathurellidae	Lienardia	punctilla	24220221
Clathurellidae	Lienardia	fallaciosa	24220146
Clathurellidae	Etrema	bicolor	24220197
Clathurellidae	Paraclathurella	aditicola	24220222
Clathurellidae	Lienardia	vultuosa	24220130
Clathurellidae	Etrema	capillata	24220198
Clathurellidae	Paraclathurella	clothonis	24220223
Clathurellidae	Lienardia	nigrotincta	24220132
Clathurellidae	Pseudoetrema	crassicingulata	24220225
Ommastrephidae	Sthenoteuthis	oualaniensis	23636009
Ommastrephidae	Todarodes	angolensis	23636010
Ommastrephidae	Todarodes	pacificus	23636012
Ommastrephidae	Eucleoteuthis	luminosa	23636001
Ommastrephidae	Hyaloteuthis	pelagica	23636002
Lottiidae	Notoacmea	mayi	24010015
Lottiidae	Notoacmea	elongata	24010038
Lottiidae	Asteracmea	crebristriata	24010027
Lottiidae	Notoacmea	subantarctica	24010046
Lottiidae	Atalacmea	multilinea	24010034
Mysidae	Tenagomysis	macropsis	28086155
Mysidae	Siriella	dubia	28086127
Mysidae	Promysis	orientalis	28086089
Mysidae	Anchialina	media	28086021
Mysidae	Anchialina	pillaii	28086023
Mysidae	Pseudanchialina	inermis	28086030
Mysidae	Heteromysis	macrophthalma	28086057
Mysidae	Anisomysis	nana	28086105
Mysidae	Siriella	longidactyla	28086132
Mysidae	Anchialina	pencillata	28086022
Mysidae	Heteromysis	tenuispina	28086061
Mysidae	Heteromysis	abrucei	28086055
Mysidae	Heteromysis	tethysiana	28086052
Mysidae	Prionomysis	stenolepis	28086088
Mysidae	Siriella	anomala	28086121
Mysidae	Rhopalophthalmus	brisbanensis	28086114
Mysidae	Australomysis	ruebeni	28086072
Mysidae	Heteromysis	quadrispinosa	28086059
Mysidae	Mysidetes	posthon	28086147
Mysidae	Doxomysis	longiura	28086077
Lottiidae	Notoacmea	pileopsis	24010040
Lottiidae	Notoacmea	sturnus	24010045
Lottiidae	Notoacmea	scopulina	24010044
Lottiidae	Notoacmea	cellanoides	24010036
Lottiidae	Actinoleuca	campbelli	24010031
Lottiidae	Notoacmea	daedala	24010037
Lottiidae	Patelloida	corticata	24010048
Lottiidae	Patelloida	latistrigata	24010020
Lottiidae	Patelloida	bellatula	24010017
Lottiidae	Notoacmea	conoidea	24010012
Lottiidae	Patelloida	mufria	24010004
Lottiidae	Patelloida	mimula	24010021
Lottiidae	Patelloida	victoriana	24010024
Carditidae	Bathycardita	raouli	23325009
Carditidae	Purpurocardia	bimaculata	23325014
Carditidae	Megacardita	preissii	23325001
Carditidae	Purpurocardia	reinga	23325039
Carditidae	Purpurocardia	amabilis	23325015
Carditidae	Pleuromeris	ultima	23325037
Mysidae	Paranchialina	secunda	28086029
