FAMILY	GENUS	SPECIES	CAAB CODE
Clupeidae	Herklotsichthys	blackburni	37085022
Clupeidae	Herklotsichthys	castelnaui	37085023
Clupeidae	Herklotsichthys	gotoi	37085024
Clupeidae	Herklotsichthys	quadrimaculatus	37085025
Clupeidae	Hyperlophus	translucidus	37085026
Clupeidae	Potamalosa	richmondia	37085027
Clupeidae	Sardinella	brachysoma	37085028
Clupeidae	Spratelloides	delicatulus	37085029
Clupeidae	Spratelloides	gracilis	37085030
Clupeidae	Herklotsichthys	collettei	37085031
Pristigasteridae	Ilisha	elongata	37085032
Clupeidae	Sardinella	melanura	37085033
Pristigasteridae	Ilisha	striatula	37085034
Engraulidae	Engraulis	australis	37086001
Engraulidae	Encrasicholina	punctifer	37086002
Engraulidae	Setipinna	paxtoni	37086003
Engraulidae	Thryssa	setirostris	37086004
Engraulidae	Thryssa	hamiltonii	37086005
Engraulidae	Stolephorus	indicus	37086006
Engraulidae	Papuengraulis	micropinna	37086007
Engraulidae	Setipinna	tenuifilis	37086008
Engraulidae	Stolephorus	carpentariae	37086010
Engraulidae	Stolephorus	andhraensis	37086011
Engraulidae	Stolephorus	brachycephalus	37086012
Engraulidae	Stolephorus	commersonii	37086013
Engraulidae	Encrasicholina	heteroloba	37086015
Engraulidae	Stolephorus	waitei	37086016
Engraulidae	Thryssa	nasuta	37086017
Engraulidae	Thryssa	baelama	37086018
Engraulidae	Thryssa	scratchleyi	37086019
Engraulidae	Stolephorus	advenus	37086020
Engraulidae	Stolephorus	nelsoni	37086021
Engraulidae	Thryssa	brevicauda	37086023
Engraulidae	Thryssa	encrasicholoides	37086024
Engraulidae	Thryssa	marasriae	37086025
Chirocentridae	Chirocentrus	dorab	37087001
Chirocentridae	Chirocentrus	nudus	37087002
Argentinidae	Argentina	australiae	37097001
Microstomatidae	Microstoma	australis	37097002
Argentinidae	Glossanodon	australis	37097003
Microstomatidae	Nansenia	ardesiaca	37097004
Argentinidae	Glossanodon	pseudolineatus	37097005
Argentinidae	Glossanodon	elongatus	37097007
Microstomatidae	Nansenia	antarctica	37097008
Bathylagidae	Bathylagus	antarcticus	37098002
Bathylagidae	Bathylagichthys	australis	37098003
Bathylagidae	Melanolagus	bericoides	37098005
Bathylagidae	Lipolagus	ochotensis	37098006
Bathylagidae	Dolicholagus	longirostris	37098007
Bathylagidae	Bathylagichthys	problematicus	37098008
Bathylagidae	Bathylagichthys	longipinnis	37098009
Bathylagidae	Bathylagichthys	kobylianskyi	37098010
Bathylagidae	Bathylagus	niger	37098011
Bathylagidae	Bathylagichthys	parini	37098012
Bathylagidae	Bathylagus	tenuis	37098013
Opisthoproctidae	Monacoa	griseus	37099001
Opisthoproctidae	Rhynchohyalus	natalensis	37099002
Opisthoproctidae	Winteria	telescopa	37099003
Retropinnidae	Retropinna	semoni	37101001
Retropinnidae	Retropinna	tasmanica	37101002
Galaxiidae	Galaxias	brevipinnis	37102002
Galaxiidae	Neochanna	cleaveri	37102003
Galaxiidae	Galaxias	maculatus	37102006
Galaxiidae	Galaxias	truttaceus	37102010
Prototroctidae	Prototroctes	maraena	37103001
Aplochitonidae	Lovettia	sealii	37103002
Phosichthyidae	Polymetme	corythaeola	37106001
Phosichthyidae	Phosichthys	argenteus	37106002
Gonostomatidae	Gonostoma	atlanticum	37106003
Gonostomatidae	Sigmops	elongatus	37106004
Phosichthyidae	Vinciguerria	attenuata	37106005
Phosichthyidae	Vinciguerria	nimbaria	37106006
Phosichthyidae	Vinciguerria	poweriae	37106007
Gonostomatidae	Diplophos	taenia	37106008
Phosichthyidae	Ichthyococcus	ovatus	37106009
Gonostomatidae	Diplophos	rebainsi	37106010
Phosichthyidae	Woodsia	meyerwaardeni	37106011
Gonostomatidae	Zaphotias	pedaliotus	37106012
Gonostomatidae	Cyclothone	acclinidens	37106013
Gonostomatidae	Cyclothone	alba	37106014
Gonostomatidae	Cyclothone	braueri	37106015
Gonostomatidae	Cyclothone	microdon	37106016
Gonostomatidae	Cyclothone	obscura	37106017
Gonostomatidae	Cyclothone	pallida	37106018
Gonostomatidae	Cyclothone	pseudopallida	37106019
Gonostomatidae	Sigmops	bathyphilus	37106020
Gonostomatidae	Margrethia	obtusirostra	37106021
Phosichthyidae	Ichthyococcus	australis	37106022
Phosichthyidae	Ichthyococcus	intermedius	37106023
Phosichthyidae	Woodsia	nonsuchae	37106024
Gonostomatidae	Cyclothone	kobayashii	37106025
Gonostomatidae	Cyclothone	parapallida	37106026
Phosichthyidae	Polymetme	illustris	37106027
Phosichthyidae	Polymetme	surugaensis	37106028
Sternoptychidae	Argyropelecus	aculeatus	37107001
Sternoptychidae	Maurolicus	australis	37107002
Sternoptychidae	Polyipnus	tridentifer	37107003
Sternoptychidae	Argyripnus	iridescens	37107004
Sternoptychidae	Argyropelecus	gigas	37107005
Sternoptychidae	Argyropelecus	hemigymnus	37107006
Sternoptychidae	Polyipnus	aquavitus	37107008
Sternoptychidae	Sternoptyx	diaphana	37107009
Sternoptychidae	Valenciennellus	tripunctulatus	37107010
Sternoptychidae	Argyripnus	ephippiatus	37107012
Sternoptychidae	Argyropelecus	sladeni	37107013
Sternoptychidae	Polyipnus	elongatus	37107014
Sternoptychidae	Polyipnus	kiwiensis	37107015
Sternoptychidae	Polyipnus	ruggeri	37107016
Sternoptychidae	Polyipnus	spinosus	37107017
Sternoptychidae	Sternoptyx	pseudodiaphana	37107018
Sternoptychidae	Sternoptyx	pseudobscura	37107019
Sternoptychidae	Polyipnus	latirastrus	37107020
Sternoptychidae	Polyipnus	paxtoni	37107021
Sternoptychidae	Polyipnus	soelae	37107022
Sternoptychidae	Polyipnus	triphanos	37107023
Sternoptychidae	Maurolicus	javanicus	37107024
Sternoptychidae	Argyripnus	pharos	37107025
Astronesthidae	Astronesthes	bilobatus	37108001
Astronesthidae	Astronesthes	boulengeri	37108003
Astronesthidae	Astronesthes	indopacificus	37108004
Astronesthidae	Astronesthes	lucifer	37108005
Astronesthidae	Astronesthes	lupina	37108006
Astronesthidae	Astronesthes	psychrolutes	37108008
Astronesthidae	Astronesthes	trifibulatus	37108009
Astronesthidae	Borostomias	antarcticus	37108010
Astronesthidae	Borostomias	mononema	37108011
Astronesthidae	Heterophotus	ophistoma	37108012
Astronesthidae	Neonesthes	capensis	37108013
Astronesthidae	Neonesthes	microcephalus	37108014
Astronesthidae	Astronesthes	ijimai	37108015
Astronesthidae	Astronesthes	indicus	37108017
Astronesthidae	Astronesthes	exsul	37108018
Astronesthidae	Astronesthes	kreffti	37108019
Astronesthidae	Astronesthes	splendidus	37108020
Melanostomiidae	Bathophilus	abarbatus	37109001
Melanostomiidae	Bathophilus	longipinnis	37109003
Melanostomiidae	Bathophilus	nigerrimus	37109004
Melanostomiidae	Bathophilus	pawneei	37109005
Melanostomiidae	Echiostoma	barbatum	37109006
Melanostomiidae	Eustomias	enbarbatus	37109007
Melanostomiidae	Eustomias	trewavasae	37109008
Melanostomiidae	Bathophilus	ater	37109009
Melanostomiidae	Bathophilus	indicus	37109010
Melanostomiidae	Eustomias	achirus	37109011
Melanostomiidae	Eustomias	australensis	37109012
Melanostomiidae	Eustomias	bifilis	37109013
Melanostomiidae	Eustomias	bulbornatus	37109014
Melanostomiidae	Eustomias	macronema	37109015
Melanostomiidae	Eustomias	macrurus	37109016
Melanostomiidae	Eustomias	multifilis	37109017
Melanostomiidae	Eustomias	satterleei	37109018
Melanostomiidae	Eustomias	schmidti	37109019
Melanostomiidae	Eustomias	vitiazi	37109020
Melanostomiidae	Flagellostomias	boureei	37109021
Melanostomiidae	Melanostomias	globulifer	37109022
Melanostomiidae	Melanostomias	niger	37109023
Melanostomiidae	Melanostomias	paucilaternatus	37109024
Melanostomiidae	Melanostomias	pauciradius	37109025
Melanostomiidae	Melanostomias	tentaculatus	37109026
Melanostomiidae	Melanostomias	valdiviae	37109027
Melanostomiidae	Opostomias	micripnus	37109028
Melanostomiidae	Pachystomias	microdon	37109029
Melanostomiidae	Photonectes	albipennis	37109030
Melanostomiidae	Photonectes	braueri	37109031
Melanostomiidae	Photonectes	caerulescens	37109032
Melanostomiidae	Photonectes	gracilis	37109033
Melanostomiidae	Photonectes	mirabilis	37109034
Melanostomiidae	Photonectes	parvimanus	37109035
Melanostomiidae	Thysanactis	dentex	37109036
Melanostomiidae	Trigonolampa	miriceps	37109037
Melanostomiidae	Eustomias	vulgaris	37109038
Melanostomiidae	Eustomias	parini	37109039
Melanostomiidae	Eustomias	cryptobulbus	37109040
Melanostomiidae	Photonectes	sphaerolampas	37109043
Malacosteidae	Malacosteus	niger	37110001
Malacosteidae	Malacosteus	australis	37110003
Chauliodontidae	Chauliodus	sloani	37111001
Stomiidae	Stomias	affinis	37112001
Stomiidae	Stomias	boa	37112002
Stomiidae	Stomias	longibarbatus	37112003
Stomiidae	Photostomias	tantillux	37112004
Stomiidae	Photostomias	liemi	37112005
Idiacanthidae	Idiacanthus	fasciola	37113001
Idiacanthidae	Idiacanthus	atlanticus	37113002
Alepocephalidae	Rouleina	squamilatera	37114001
Alepocephalidae	Xenodermichthys	copei	37114002
Alepocephalidae	Alepocephalus	bicolor	37114003
Alepocephalidae	Asquamiceps	hjorti	37114004
Alepocephalidae	Herwigia	kreffti	37114006
Alepocephalidae	Photostylus	pycnopterus	37114007
Alepocephalidae	Rouleina	attrita	37114008
Alepocephalidae	Talismania	antillarum	37114009
Alepocephalidae	Talismania	longifilis	37114012
Alepocephalidae	Alepocephalus	australis	37114014
Alepocephalidae	Mirognathus	normani	37114015
Alepocephalidae	Narcetes	lloydi	37114016
Alepocephalidae	Leptochilichthys	microlepis	37114017
Alepocephalidae	Bajacalifornia	arcylepis	37114018
Alepocephalidae	Bajacalifornia	calcarata	37114019
Alepocephalidae	Bajacalifornia	megalops	37114020
Alepocephalidae	Bathyprion	danae	37114021
Alepocephalidae	Rouleina	eucla	37114023
Alepocephalidae	Rouleina	guentheri	37114024
Alepocephalidae	Rouleina	maderensis	37114025
Alepocephalidae	Narcetes	stomias	37114026
Alepocephalidae	Bathytroctes	squamosus	37114027
Alepocephalidae	Bathytroctes	zugmayeri	37114028
Alepocephalidae	Alepocephalus	longiceps	37114029
Alepocephalidae	Talismania	mekistonema	37114030
Alepocephalidae	Asquamiceps	caeruleus	37114031
Alepocephalidae	Einara	macrolepis	37114032
Alepocephalidae	Conocara	kreffti	37114033
Alepocephalidae	Conocara	microlepis	37114034
Alepocephalidae	Conocara	murrayi	37114035
Alepocephalidae	Aulastomatomorpha	phospherops	37114038
Alepocephalidae	Leptoderma	affine	37114039
Alepocephalidae	Alepocephalus	owstoni	37114042
Alepocephalidae	Alepocephalus	longirostris	37114043
Alepocephalidae	Alepocephalus	productus	37114044
Alepocephalidae	Alepocephalus	triangularis	37114045
Alepocephalidae	Leptochilichthys	pinguis	37114046
Platytroctidae	Persparsia	kopua	37115001
Platytroctidae	Holtbyrnia	laticauda	37115002
Platytroctidae	Maulisia	mauli	37115003
Platytroctidae	Platytroctes	apus	37115004
Platytroctidae	Maulisia	acuticeps	37115005
Platytroctidae	Maulisia	microlepis	37115006
Platytroctidae	Normichthys	yahganorum	37115007
Aulopidae	Latropiscis	purpurissatus	37117001
Aulopidae	Hime	curtirostris	37117003
Aulopidae	Hime	pyrhistion	37117005
Pseudotrichonotidae	Pseudotrichonotus	belos	37117007
Synodontidae	Saurida	undosquamis	37118001
Synodontidae	Trachinocephalus	trachinus	37118002
Synodontidae	Synodus	dermatogenys	37118003
Synodontidae	Synodus	sageneus	37118004
Synodontidae	Saurida	argentea	37118005
Synodontidae	Synodus	similis	37118007
Synodontidae	Saurida	elongata	37118008
Synodontidae	Synodus	indicus	37118009
Synodontidae	Synodus	hoshinonis	37118010
Synodontidae	Synodus	kaianus	37118011
Synodontidae	Synodus	macrops	37118012
Synodontidae	Saurida	gracilis	37118013
Synodontidae	Saurida	longimanus	37118014
Synodontidae	Synodus	jaculum	37118015
Synodontidae	Saurida	grandisquamis	37118016
Bathysauridae	Bathysaurus	ferox	37118019
Synodontidae	Synodus	binotatus	37118021
Synodontidae	Synodus	doaki	37118022
Synodontidae	Synodus	variegatus	37118023
Synodontidae	Synodus	houlti	37118024
Synodontidae	Synodus	rubromarmoratus	37118025
Synodontidae	Synodus	tectus	37118026
Synodontidae	Saurida	nebulosa	37118027
Synodontidae	Saurida	tumbil	37118028
Synodontidae	Saurida	wanieso	37118029
Synodontidae	Synodus	oculeus	37118030
Harpadontidae	Harpadon	translucens	37119001
Paraulopidae	Paraulopus	nigripinnis	37120001
Chlorophthalmidae	Chlorophthalmus	pectoralis	37120002
Paraulopidae	Paraulopus	longianalis	37120003
Bathysauroididae	Bathysauroides	gigas	37120007
Paraulopidae	Paraulopus	melanostomus	37120008
Paraulopidae	Paraulopus	melanogrammus	37120015
Bathysauropsidae	Bathysauropsis	gracilis	37120018
Paraulopidae	Paraulopus	balteatus	37120019
Paraulopidae	Paraulopus	legandi	37120020
Neoscopelidae	Neoscopelus	macrolepidotus	37121001
Neoscopelidae	Neoscopelus	microchir	37121002
Neoscopelidae	Neoscopelus	porosus	37121003
Myctophidae	Diaphus	danae	37122001
Myctophidae	Lampanyctodes	hectoris	37122002
Myctophidae	Ctenoscopelus	phengodes	37122003
Myctophidae	Hygophum	hygomii	37122004
Myctophidae	Scopelopsis	multipunctatus	37122005
Myctophidae	Diaphus	coeruleus	37122006
Myctophidae	Symbolophorus	barnardi	37122007
Myctophidae	Diaphus	perspicillatus	37122008
Myctophidae	Dasyscopelus	asper	37122009
Myctophidae	Diaphus	ostenfeldi	37122012
Myctophidae	Diaphus	watasei	37122013
Myctophidae	Electrona	subaspera	37122014
Myctophidae	Diaphus	drachmanni	37122015
Myctophidae	Metelectrona	ventralis	37122016
Myctophidae	Lampichthys	procerus	37122017
Myctophidae	Gymnoscopelus	piabilis	37122018
Myctophidae	Lampanyctus	australis	37122019
Myctophidae	Lampanyctus	intricarius	37122020
Myctophidae	Ceratoscopelus	warmingii	37122021
Myctophidae	Notoscopelus	resplendens	37122022
Myctophidae	Hygophum	proximum	37122023
Myctophidae	Benthosema	suborbitale	37122024
Myctophidae	Bolinichthys	longipes	37122025
Myctophidae	Bolinichthys	nikolayi	37122026
Myctophidae	Bolinichthys	photothorax	37122027
Myctophidae	Bolinichthys	supralateralis	37122028
Myctophidae	Centrobranchus	nigroocellatus	37122029
Myctophidae	Diaphus	anderseni	37122030
Myctophidae	Diaphus	bertelseni	37122031
Myctophidae	Diaphus	brachycephalus	37122032
Myctophidae	Diaphus	effulgens	37122033
Myctophidae	Diaphus	fragilis	37122034
Myctophidae	Diaphus	luetkeni	37122035
Myctophidae	Diaphus	meadi	37122036
Myctophidae	Diaphus	metopoclampus	37122037
Myctophidae	Diaphus	mollis	37122038
Myctophidae	Diaphus	parri	37122039
Myctophidae	Diaphus	splendidus	37122040
Myctophidae	Diaphus	termophilus	37122041
Myctophidae	Diogenichthys	atlanticus	37122042
Myctophidae	Electrona	risso	37122043
Myctophidae	Gonichthys	barnesi	37122044
Myctophidae	Hygophum	hanseni	37122045
Myctophidae	Hygophum	reinhardtii	37122046
Myctophidae	Lampadena	notialis	37122047
Myctophidae	Lampanyctus	alatus	37122048
Myctophidae	Lampanyctus	ater	37122049
Myctophidae	Lampanyctus	festivus	37122050
Myctophidae	Lampanyctus	lepidolychnus	37122051
Myctophidae	Lampanyctus	pusillus	37122052
Myctophidae	Lobianchia	dofleini	37122053
Myctophidae	Lobianchia	gemellarii	37122054
Myctophidae	Dasyscopelus	brachygnathos	37122055
Myctophidae	Myctophum	nitidulum	37122056
Myctophidae	Dasyscopelus	orientalis	37122057
Myctophidae	Notolychnus	valdiviae	37122058
Myctophidae	Symbolophorus	evermanni	37122059
Myctophidae	Diaphus	hudsoni	37122061
Myctophidae	Lampadena	speculigera	37122062
Myctophidae	Lampanyctus	macdonaldi	37122063
Myctophidae	Protomyctophum	normani	37122067
Myctophidae	Protomyctophum	subparallelum	37122068
Myctophidae	Taaningichthys	bathyphilus	37122069
Myctophidae	Notoscopelus	caudispinosus	37122070
Myctophidae	Triphoturus	nigrescens	37122071
Myctophidae	Diaphus	diadematus	37122072
Myctophidae	Diaphus	kapalae	37122073
Myctophidae	Bolinichthys	indicus	37122074
Myctophidae	Electrona	paucirastra	37122075
Myctophidae	Benthosema	fibulatum	37122078
Myctophidae	Benthosema	pterotum	37122079
Myctophidae	Bolinichthys	pyrsobolus	37122080
Myctophidae	Centrobranchus	andreae	37122081
Myctophidae	Diaphus	impostor	37122082
Myctophidae	Diaphus	chrysorhynchus	37122083
Myctophidae	Diaphus	garmani	37122084
Myctophidae	Diaphus	jenseni	37122085
Myctophidae	Diaphus	lucidus	37122086
Myctophidae	Diaphus	malayanus	37122087
Myctophidae	Diaphus	phillipsi	37122088
Myctophidae	Diaphus	problematicus	37122089
Myctophidae	Diaphus	regani	37122090
Myctophidae	Diaphus	thiollierei	37122091
Myctophidae	Hygophum	macrochir	37122092
Myctophidae	Lampadena	chavesi	37122093
Myctophidae	Lampadena	luminosa	37122094
Myctophidae	Lampadena	urophaos	37122095
Myctophidae	Lampanyctus	achirus	37122096
Myctophidae	Lampanyctus	nobilis	37122097
Myctophidae	Loweina	rara	37122098
Myctophidae	Dasyscopelus	obtusirostris	37122099
Myctophidae	Dasyscopelus	selenops	37122100
Myctophidae	Dasyscopelus	spinosus	37122101
Myctophidae	Protomyctophum	parallelum	37122102
Myctophidae	Symbolophorus	boops	37122103
Myctophidae	Electrona	carlsbergi	37122104
Myctophidae	Gymnoscopelus	hintonoides	37122105
Myctophidae	Gymnoscopelus	microlampas	37122106
Myctophidae	Metelectrona	herwigi	37122107
Myctophidae	Bolinichthys	distofax	37122108
Myctophidae	Electrona	antarctica	37122750
Ipnopidae	Bathypterois	longifilis	37123002
Ipnopidae	Bathypterois	guentheri	37123005
Ipnopidae	Bathypterois	ventralis	37123006
Ipnopidae	Bathypterois	grallator	37123007
Ipnopidae	Bathytyphlops	marionae	37123008
Ipnopidae	Bathymicrops	regis	37123015
Notosudidae	Scopelosaurus	ahlstromi	37125001
Notosudidae	Scopelosaurus	meadi	37125002
Notosudidae	Luciosudis	normani	37125003
Notosudidae	Scopelosaurus	hamiltoni	37125004
Notosudidae	Scopelosaurus	hoedti	37125005
Notosudidae	Scopelosaurus	mauli	37125006
Paralepididae	Macroparalepis	macrogeneion	37126001
Paralepididae	Lestidium	nudum	37126002
Paralepididae	Lestidiops	jayakari	37126003
Paralepididae	Magnisudis	prionosa	37126004
Paralepididae	Arctozenus	risso	37126005
Paralepididae	Lestidiops	indopacifica	37126006
Paralepididae	Lestidium	longilucifer	37126007
Paralepididae	Lestrolepis	japonica	37126008
Paralepididae	Stemonosudis	elegans	37126009
Paralepididae	Stemonosudis	macrura	37126010
Paralepididae	Stemonosudis	rothschildi	37126011
Paralepididae	Sudis	hyalina	37126012
Paralepididae	Lestrolepis	pofi	37126013
Paralepididae	Lestidium	nigrirostrum	37126014
Paralepididae	Stemonosudis	multifasciata	37126015
Paralepididae	Lestidiops	mirabilis	37126017
Omosudidae	Omosudis	lowii	37127001
Alepisauridae	Alepisaurus	ferox	37128001
Alepisauridae	Alepisaurus	brevirostris	37128002
Anotopteridae	Anotopterus	vorax	37129001
Evermannellidae	Coccorella	atlantica	37130001
Evermannellidae	Evermannella	balbo	37130002
Evermannellidae	Evermannella	indica	37130003
Evermannellidae	Odontostomops	normalops	37130004
Scopelarchidae	Benthalbella	infans	37131001
Scopelarchidae	Rosenblattichthys	alatus	37131002
Scopelarchidae	Scopelarchoides	danae	37131003
Scopelarchidae	Scopelarchus	analis	37131004
Scopelarchidae	Scopelarchus	guentheri	37131005
Scopelarchidae	Scopelarchoides	kreffti	37131006
Cetomimidae	Gyrinomimus	parri	37132001
Cetomimidae	Rhamphocetichthys	savagei	37132002
Cetomimidae	Cetostoma	regani	37132003
Cetomimidae	Danacetichthys	galathenus	37132004
Rondeletiidae	Rondeletia	loricata	37133001
Barbourisiidae	Barbourisia	rufa	37134001
Ateleopodidae	Ateleopus	japonicus	37136001
Mirapinnidae	Parataeniophorus	brevis	37137001
Giganturidae	Gigantura	chuni	37139001
Giganturidae	Gigantura	indica	37139002
Gonorynchidae	Gonorynchus	greyi	37141001
Chanidae	Chanos	chanos	37142001
Ariidae	Netuma	thalassina	37188001
Ariidae	Netuma	bilineata	37188002
Ariidae	Plicofollis	argyropleuron	37188003
Ariidae	Amissidens	hainesi	37188004
Ariidae	Neoarius	graeffei	37188005
Ariidae	Neoarius	leptaspis	37188006
Ariidae	Hexanematichthys	mastersi	37188007
Ariidae	Netuma	proxima	37188008
Ariidae	Nemapteryx	armiger	37188011
Ariidae	Neoarius	berneyi	37188012
Ariidae	Plicofollis	nella	37188013
Ariidae	Cinetodus	froggatti	37188014
Ariidae	Hemiarius	dioctes	37188016
Ariidae	Hemiarius	insidiator	37188017
Ariidae	Neoarius	pectoralis	37188018
Plotosidae	Cnidoglanis	macrocephalus	37192001
Plotosidae	Plotosus	lineatus	37192002
Plotosidae	Euristhmus	nudiceps	37192003
Plotosidae	Euristhmus	lepturus	37192004
Plotosidae	Paraplotosus	albilabris	37192005
Plotosidae	Euristhmus	microceps	37192007
Plotosidae	Plotosus	canius	37192013
Plotosidae	Tandanus	bostocki	37192015
Plotosidae	Paraplotosus	butleri	37192020
Plotosidae	Paraplotosus	muelleri	37192022
Plotosidae	Euristhmus	microphthalmus	37192024
Plotosidae	Euristhmus	sandrae	37192025
Batrachoididae	Batrachomoeus	occidentalis	37205001
Batrachoididae	Halophryne	diemensis	37205002
Batrachoididae	Batrachomoeus	trispinosus	37205003
Batrachoididae	Halophryne	ocellatus	37205005
Batrachoididae	Halophryne	queenslandiae	37205006
Batrachoididae	Batrachomoeus	dahli	37205007
Batrachoididae	Batrachomoeus	dubius	37205008
Batrachoididae	Batrachomoeus	rubricephalus	37205009
Gobiesocidae	Aspasmogaster	tasmaniensis	37206001
Gobiesocidae	Cochleoceps	bassensis	37206002
Gobiesocidae	Creocele	cardinalis	37206003
Gobiesocidae	Aspasmogaster	costata	37206004
Gobiesocidae	Aspasmogaster	liorhyncha	37206005
Gobiesocidae	Aspasmogaster	occidentalis	37206006
