OpCode	PointIndex	Filename	Frame	Time	Period	PeriodTime	ImageCol	ImageRow	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
1.06	89	1.06_L378.avi	31613	21.07533	1	10.01667	896.81013	806.65917	Serranidae	Epinephelus	areolatus	37311009	1	AD	Passing			
1.06	90	1.06_L378.avi	31613	21.07533	1	10.01667	42.53165	888.05399	Serranidae	Epinephelus	areolatus	37311009	1	AD	Passing			
1.06	91	1.06_L378.avi	32354	21.56933	1	10.51067	272.20253	348.66142	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
1.06	92	1.06_L378.avi	33985	22.65667	1	11.598	1333.06329	841.88976	Serranidae	Epinephelus	areolatus	37311009	1	AD	Passing			
1.06	93	1.06_L378.avi	33985	22.65667	1	11.598	881.01266	908.70641	Serranidae	Epinephelus	areolatus	37311009	1	AD	Passing			
1.06	94	1.06_L378.avi	34253	22.83533	1	11.77667	1361.01266	363.2396	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
1.06	95	1.06_L378.avi	34253	22.83533	1	11.77667	1170.22785	539.39258	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
1.06	96	1.06_L378.avi	34253	22.83533	1	11.77667	97.21519	669.38133	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
1.06	97	1.06_L378.avi	35995	23.99667	1	12.938	121.51899	581.91226	Triakidae	Mustelus	ravidus	37017005	1	AD	Passing			
1.06	98	1.06_L378.avi	38002	25.33467	1	14.276	1267.44304	562.47469	Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	AD	Passing			
1.06	99	1.06_L378.avi	38002	25.33467	1	14.276	1424.20253	569.76378	Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	AD	Passing			
1.06	100	1.06_L378.avi	38002	25.33467	1	14.276	1578.53165	575.83802	Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	AD	Passing			
1.06	101	1.06_L378.avi	38002	25.33467	1	14.276	1669.67089	584.34196	Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	AD	Passing			
1.06	102	1.06_L378.avi	38002	25.33467	1	14.276	1827.64557	379.03262	Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	AD	Passing			
1.06	103	1.06_L378.avi	38002	25.33467	1	14.276	1576.10127	784.7919	Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	AD	Passing			
1.06	104	1.06_L378.avi	38002	25.33467	1	14.276	908.96203	776.28796	Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	AD	Passing			
1.06	105	1.06_L378.avi	39143	26.09533	1	15.03667	741.26582	607.42407	Triakidae	Mustelus	ravidus	37017005	1	AD	Passing			
1.06	106	1.06_L378.avi	40202	26.80133	1	15.74267	55.89873	838.24522	Balistidae	Abalistes	filamentosus	37465089	1	AD	Passing			
1.06	107	1.06_L378.avi	41455	27.63667	1	16.578	1351.29114	923.28459	Serranidae	Epinephelus	areolatus	37311009	1	AD	Passing			
1.06	108	1.06_L378.avi	41455	27.63667	1	16.578	973.36709	942.72216	Serranidae	Epinephelus	areolatus	37311009	1	AD	Passing			
1.06	109	1.06_L378.avi	42050	28.03333	1	16.97467	653.77215	570.97863	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing			
1.06	110	1.06_L378.avi	42050	28.03333	1	16.97467	187.13924	698.53768	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing			
1.06	111	1.06_L378.avi	42232	28.15467	1	17.096	670.78481	714.33071	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
1.06	112	1.06_L378.avi	42232	28.15467	1	17.096	802.02532	580.69741	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
1.06	113	1.06_L378.avi	42232	28.15467	1	17.096	859.13924	417.90776	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
1.06	114	1.06_L378.avi	42471	28.314	1	17.25533	792.3038	585.55681	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
1.06	115	1.06_L378.avi	42471	28.314	1	17.25533	953.92405	761.70979	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
1.06	116	1.06_L378.avi	42471	28.314	1	17.25533	1079.08861	540.60742	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
1.06	117	1.06_L378.avi	42471	28.314	1	17.25533	1204.25316	546.68166	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
1.06	118	1.06_L378.avi	44138	29.42533	1	18.36667	1184.81013	29.15636	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
1.06	119	1.06_L378.avi	44138	29.42533	1	18.36667	663.49367	116.62542	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
1.06	120	1.06_L378.avi	47349	31.566	1	20.50733	834.83544	416.69291	Labridae	Bodianus	solatus	37384201	1	AD	Passing			
1.06	121	1.06_L378.avi	50934	33.956	1	22.89733	693.87342	272.12598	Labridae	Bodianus	solatus	37384201	1	AD	Passing			
1.06	122	1.06_L378.avi	51773	34.51533	1	23.45667	1850.73418	343.80202	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	123	1.06_L378.avi	51773	34.51533	1	23.45667	1305.11392	224.74691	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	124	1.06_L378.avi	51773	34.51533	1	23.45667	1404.75949	598.92013	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	125	1.06_L378.avi	51773	34.51533	1	23.45667	955.13924	377.81777	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	126	1.06_L378.avi	51773	34.51533	1	23.45667	842.12658	307.35658	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	127	1.06_L378.avi	51773	34.51533	1	23.45667	322.02532	674.24072	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	128	1.06_L378.avi	51773	34.51533	1	23.45667	413.16456	430.05624	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	129	1.06_L378.avi	51773	34.51533	1	23.45667	710.88608	563.68954	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	130	1.06_L378.avi	51773	34.51533	1	23.45667	529.82278	196.8054	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	131	1.06_L378.avi	52920	35.28	1	24.22133	36.4557	368.09899	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	132	1.06_L378.avi	52920	35.28	1	24.22133	116.65823	651.15861	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	133	1.06_L378.avi	52920	35.28	1	24.22133	376.70886	381.46232	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	134	1.06_L378.avi	52920	35.28	1	24.22133	804.4557	553.97075	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	135	1.06_L378.avi	52920	35.28	1	24.22133	514.02532	724.04949	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	136	1.06_L378.avi	52920	35.28	1	24.22133	957.56962	410.61867	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	137	1.06_L378.avi	52920	35.28	1	24.22133	746.12658	317.07537	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	138	1.06_L378.avi	52920	35.28	1	24.22133	1143.49367	386.32171	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	139	1.06_L378.avi	52928	35.28533	1	24.22667	143.39241	618.35771	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	140	1.06_L378.avi	52928	35.28533	1	24.22667	537.11392	751.991	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	141	1.06_L378.avi	52928	35.28533	1	24.22667	438.68354	355.95051	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	142	1.06_L378.avi	52928	35.28533	1	24.22667	925.97468	591.63105	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	143	1.06_L378.avi	52928	35.28533	1	24.22667	884.65823	376.60292	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	144	1.06_L378.avi	52928	35.28533	1	24.22667	757.06329	296.42295	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	145	1.06_L378.avi	52928	35.28533	1	24.22667	1083.94937	404.54443	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	146	1.06_L378.avi	53895	35.93	1	24.87133	103.29114	636.58043	Synodontidae	Saurida	undosquamis	37118001	1	AD	Passing			
1.06	147	1.06_L378.avi	55403	36.93533	1	25.87667	1668.4557	86.25422	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	148	1.06_L378.avi	55403	36.93533	1	25.87667	1292.96203	181.01237	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	149	1.06_L378.avi	55403	36.93533	1	25.87667	1009.82278	319.50506	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	150	1.06_L378.avi	55403	36.93533	1	25.87667	701.16456	530.88864	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	151	1.06_L378.avi	55403	36.93533	1	25.87667	325.67089	473.79078	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	152	1.06_L378.avi	55403	36.93533	1	25.87667	266.12658	202.87964	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	153	1.06_L378.avi	55403	36.93533	1	25.87667	654.98734	185.87177	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	154	1.06_L378.avi	55438	36.95867	1	25.9	967.29114	708.25647	Labridae	Bodianus	solatus	37384201	1	AD	Feeding			
1.06	155	1.06_L378.avi	56695	37.79667	1	26.738	37.85582	419.93428	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
1.06	156	1.06_L378.avi	57062	38.04133	1	26.98267	136.10127	700.96738	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	157	1.06_L378.avi	57062	38.04133	1	26.98267	630.68354	433.70079	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	158	1.06_L378.avi	57062	38.04133	1	26.98267	945.41772	643.86952	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	159	1.06_L378.avi	57062	38.04133	1	26.98267	1176.3038	127.55906	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	160	1.06_L378.avi	57062	38.04133	1	26.98267	1285.67089	48.59393	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	161	1.06_L378.avi	57062	38.04133	1	26.98267	1407.18987	511.45107	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	162	1.06_L378.avi	57062	38.04133	1	26.98267	1591.89873	451.92351	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	163	1.06_L378.avi	57062	38.04133	1	26.98267	1738.93671	396.04049	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	164	1.06_L378.avi	57062	38.04133	1	26.98267	1866.53165	281.84477	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	165	1.06_L378.avi	57089	38.05933	1	27.00067	1788.75949	272.12598	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	166	1.06_L378.avi	57089	38.05933	1	27.00067	1550.58228	287.91901	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	167	1.06_L378.avi	57089	38.05933	1	27.00067	1726.78481	471.36108	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	168	1.06_L378.avi	57089	38.05933	1	27.00067	1570.02532	585.55681	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	169	1.06_L378.avi	57089	38.05933	1	27.00067	1311.18987	506.59168	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	170	1.06_L378.avi	57089	38.05933	1	27.00067	1142.27848	584.34196	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	171	1.06_L378.avi	57089	38.05933	1	27.00067	1204.25316	614.71316	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	172	1.06_L378.avi	57089	38.05933	1	27.00067	1093.67089	116.62542	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	173	1.06_L378.avi	57089	38.05933	1	27.00067	1240.70886	119.05512	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	174	1.06_L378.avi	57089	38.05933	1	27.00067	650.12658	464.07199	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	175	1.06_L378.avi	57089	38.05933	1	27.00067	155.5443	642.65467	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	176	1.06_L378.avi	57089	38.05933	1	27.00067	9.72152	552.75591	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	177	1.06_L378.avi	57317	38.21133	1	27.15267	1425.41772	538.17773	Triakidae	Mustelus	ravidus	37017005	1	AD	Passing			
1.06	178	1.06_L378.avi	57320	38.21333	1	27.15467	1413.67837	550.05476	Triakidae	Mustelus	ravidus	37017005	1	AD	Passing			
1.06	179	1.06_L378.avi	57722	38.48133	1	27.42267	695.08861	636.58043	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
1.06	180	1.06_L378.avi	61035	40.69	1	29.63133	679.29114	871.04612	Balistidae	Abalistes	filamentosus	37465089	1	AD	Passing			
1.06	181	1.06_L378.avi	61035	40.69	1	29.63133	115.44304	772.64342	Balistidae	Abalistes	filamentosus	37465089	1	AD	Passing			
1.06	182	1.06_L378.avi	63206	42.13733	1	31.07867	1642.93671	178.58268	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	183	1.06_L378.avi	63206	42.13733	1	31.07867	1871.39241	460.42745	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	184	1.06_L378.avi	63206	42.13733	1	31.07867	1556.65823	509.02137	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	185	1.06_L378.avi	63206	42.13733	1	31.07867	1653.87342	697.32283	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	186	1.06_L378.avi	63206	42.13733	1	31.07867	865.21519	306.14173	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	187	1.06_L378.avi	63206	42.13733	1	31.07867	729.11392	377.81777	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	188	1.06_L378.avi	63206	42.13733	1	31.07867	465.41772	518.74016	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	189	1.06_L378.avi	63206	42.13733	1	31.07867	689.01266	119.05512	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	190	1.06_L378.avi	63206	42.13733	1	31.07867	117.87342	462.85714	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	191	1.06_L378.avi	63716	42.47733	1	31.41867	1571.24051	212.59843	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	192	1.06_L378.avi	63716	42.47733	1	31.41867	1604.05063	504.16198	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	193	1.06_L378.avi	63716	42.47733	1	31.41867	1350.07595	603.77953	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	194	1.06_L378.avi	63716	42.47733	1	31.41867	699.94937	454.35321	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	195	1.06_L378.avi	63716	42.47733	1	31.41867	819.03797	336.51294	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	196	1.06_L378.avi	63716	42.47733	1	31.41867	970.93671	312.21597	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	197	1.06_L378.avi	63716	42.47733	1	31.41867	486.07595	297.6378	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	198	1.06_L378.avi	63716	42.47733	1	31.41867	55.89873	318.29021	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	199	1.06_L378.avi	63716	42.47733	1	31.41867	193.21519	216.24297	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	200	1.06_L378.avi	63716	42.47733	1	31.41867	320.81013	157.93026	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	201	1.06_L378.avi	64371	42.914	1	31.85533	987.94937	641.43982	Triakidae	Mustelus	ravidus	37017005	1	AD	Passing	Shark		
1.06	202	1.06_L378.avi	66004	44.00267	1	32.944	1464.3038	355.95051	Carcharhinidae	Carcharhinus	plumbeus	37018007	1	AD	Passing			
1.06	203	1.06_L378.avi	67085	44.72333	1	33.66467	1580.96203	330.4387	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	204	1.06_L378.avi	67085	44.72333	1	33.66467	1073.01266	620.7874	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	205	1.06_L378.avi	67085	44.72333	1	33.66467	1471.59494	20.65242	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	206	1.06_L378.avi	67085	44.72333	1	33.66467	812.96203	38.87514	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	207	1.06_L378.avi	67085	44.72333	1	33.66467	588.1519	528.45894	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	208	1.06_L378.avi	67085	44.72333	1	33.66467	399.79747	275.77053	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	209	1.06_L378.avi	67085	44.72333	1	33.66467	455.6962	21.86727	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	210	1.06_L378.avi	67085	44.72333	1	33.66467	151.89873	103.26209	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	211	1.06_L378.avi	67085	44.72333	1	33.66467	100.86076	321.93476	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	212	1.06_L378.avi	67085	44.72333	1	33.66467	26.73418	120.26997	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	213	1.06_L378.avi	67908	45.272	1	34.21333	408.3038	281.84477	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	214	1.06_L378.avi	67908	45.272	1	34.21333	295.29114	335.29809	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	215	1.06_L378.avi	67908	45.272	1	34.21333	348.75949	492.0135	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	216	1.06_L378.avi	67908	45.272	1	34.21333	939.34177	252.68841	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	217	1.06_L378.avi	67908	45.272	1	34.21333	912.60759	138.49269	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	218	1.06_L378.avi	67908	45.272	1	34.21333	986.73418	600.13498	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	219	1.06_L378.avi	67908	45.272	1	34.21333	1674.53165	590.4162	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	220	1.06_L378.avi	68652	45.768	1	34.70933	893.16456	608.63892	Synodontidae	Saurida	undosquamis	37118001	1	AD	Passing			
1.06	221	1.06_L378.avi	76697	51.13133	1	40.07267	1093.67089	476.22047	Lethrinidae	Gymnocranius	euanus	37351022	1	AD	Passing			
1.06	222	1.06_L378.avi	76707	51.138	1	40.07933	1006.17722	711.90101	Lutjanidae	Lutjanus	sebae	37346004	1	AD	Passing			
1.06	223	1.06_L378.avi	76855	51.23667	1	40.178	1204.25316	636.58043	Lutjanidae	Lutjanus	sebae	37346004	1	AD	Feeding			
1.06	224	1.06_L378.avi	78334	52.22267	1	41.164	142.17722	126.34421	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	225	1.06_L378.avi	78334	52.22267	1	41.164	363.34177	330.4387	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	226	1.06_L378.avi	78334	52.22267	1	41.164	154.32911	714.33071	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	227	1.06_L378.avi	78334	52.22267	1	41.164	531.03797	849.17885	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	228	1.06_L378.avi	78334	52.22267	1	41.164	623.39241	504.16198	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	229	1.06_L378.avi	78334	52.22267	1	41.164	1109.46835	144.56693	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	230	1.06_L378.avi	78334	52.22267	1	41.164	1080.3038	449.49381	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	231	1.06_L378.avi	78334	52.22267	1	41.164	1433.92405	332.86839	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	232	1.06_L378.avi	78334	52.22267	1	41.164	1685.46835	601.34983	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	233	1.06_L378.avi	78334	52.22267	1	41.164	1830.07595	677.88526	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	234	1.06_L378.avi	78334	52.22267	1	41.164	1415.6962	615.92801	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	235	1.06_L378.avi	78334	52.22267	1	41.164	1867.74684	510.23622	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	236	1.06_L378.avi	78334	52.22267	1	41.164	29.16456	782.3622	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	237	1.06_L378.avi	80860	53.90667	1	42.848	115.44304	479.86502	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	238	1.06_L378.avi	80860	53.90667	1	42.848	373.06329	741.05737	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	239	1.06_L378.avi	80860	53.90667	1	42.848	889.51899	83.82452	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	240	1.06_L378.avi	80860	53.90667	1	42.848	1026.83544	274.55568	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	241	1.06_L378.avi	80860	53.90667	1	42.848	1381.67089	105.69179	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	242	1.06_L378.avi	80860	53.90667	1	42.848	1110.68354	495.65804	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	243	1.06_L378.avi	80860	53.90667	1	42.848	1308.75949	465.28684	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	244	1.06_L378.avi	80860	53.90667	1	42.848	1226.12658	606.20922	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	245	1.06_L378.avi	80860	53.90667	1	42.848	1745.01266	494.44319	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	246	1.06_L378.avi	81467	54.31133	1	43.25267	1641.72152	208.95388	Lutjanidae	Pristipomoides	typus	37346019	1	AD	Passing			
1.06	247	1.06_L378.avi	83484	55.656	1	44.59733	326.88608	654.80315	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing			
1.06	248	1.06_L378.avi	83484	55.656	1	44.59733	296.50633	698.53768	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing			
1.06	249	1.06_L378.avi	83484	55.656	1	44.59733	222.37975	756.85039	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing			
1.06	250	1.06_L378.avi	84186	56.124	1	45.06533	1854.37975	421.55231	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	251	1.06_L378.avi	84186	56.124	1	45.06533	1684.25316	252.68841	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	252	1.06_L378.avi	84186	56.124	1	45.06533	1518.98734	575.83802	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	253	1.06_L378.avi	84186	56.124	1	45.06533	989.16456	673.02587	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	254	1.06_L378.avi	84186	56.124	1	45.06533	963.64557	556.40045	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	255	1.06_L378.avi	84186	56.124	1	45.06533	563.8481	540.60742	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	256	1.06_L378.avi	84186	56.124	1	45.06533	306.22785	625.64679	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	257	1.06_L378.avi	84186	56.124	1	45.06533	115.44304	753.20585	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	258	1.06_L378.avi	84186	56.124	1	45.06533	416.81013	272.12598	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	259	1.06_L378.avi	84186	56.124	1	45.06533	216.3038	317.07537	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	260	1.06_L378.avi	84186	56.124	1	45.06533	27.94937	122.69966	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.06	261	1.06_L378.avi	86291	57.52733	1	46.46867	1543.29114	526.02925	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing			
1.06	262	1.06_L378.avi	86291	57.52733	1	46.46867	1361.01266	581.91226	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing			
1.06	263	1.06_L378.avi	86291	57.52733	1	46.46867	190.78481	733.76828	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing			
1.06	264	1.06_L378.avi	87872	58.58133	1	47.52267	1117.97468	545.46682	Carcharhinidae	Carcharhinus	plumbeus	37018007	1	AD	Passing			
1.06	265	1.06_L378.avi	87886	58.59067	1	47.532	1336.70886	544.25197	Carcharhinidae	Carcharhinus	plumbeus	37018007	1	AD	Passing			
1.06	266	1.06_L378.avi	99455	66.30333	1	55.24467	336.60759	566.11924	Carangidae	Decapterus	spp		1	AD	Passing			
1.06	267	1.06_L378.avi	99455	66.30333	1	55.24467	270.98734	369.31384	Carangidae	Decapterus	spp		1	AD	Passing			
1.06	268	1.06_L378.avi	101172	67.448	1	56.38933	1256.50633	442.20472	Lethrinidae	Gymnocranius	euanus	37351022	1	AD	Passing			
1.06	269	1.06_L378.avi	101172	67.448	1	56.38933	738.83544	509.02137	Lethrinidae	Gymnocranius	euanus	37351022	1	AD	Passing			
1.06	270	1.06_L378.avi	102468	68.312	1	57.25333	1860.4557	499.30259	Lethrinidae	Gymnocranius	euanus	37351022	1	AD	Passing			
1.06	271	1.06_L378.avi	102468	68.312	1	57.25333	1096.10127	396.04049	Lethrinidae	Gymnocranius	euanus	37351022	1	AD	Passing			
